DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
8436700	8436700	0	False	False	200	8436500	8436500	0	ADOG	III	.	.	8437811	pseudogene	gene_id "WBGene00023223"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023223	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1526.0	1111	0.0	WormBase	8436700	-	gene	False	N2HS_J2B_s	False
13717736	13717736	0	False	False	200	13717536	13717536	0	ADOG	IV	.	.	13717756	piRNA	gene_id "WBGene00047304"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047304	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.0	20	0.0	WormBase	13717736	-	gene	False	N2HS_J2B_sp	False
13661393	13661393	0	False	False	200	13661193	13661193	0	ADOG	IV	.	.	13661413	piRNA	gene_id "WBGene00173319"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173319	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	823.0	20	0.0	WormBase	13661393	-	gene	False	N2HS_J2B_sp	False
8443917	8443917	0	False	False	200	8443717	8443717	0	ADOG	III	.	.	8446920	protein_coding	gene_id "WBGene00016250"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016250	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.0	3003	0.0	WormBase	8443917	-	gene	False	N2HS_J2B_s	False
13625971	13625971	0	False	False	200	13625771	13625771	0	ADOG	IV	.	.	13625991	piRNA	gene_id "WBGene00168232"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168232	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.0	20	0.0	WormBase	13625971	-	gene	False	N2HS_J2B_sp	False
8742007	8742007	0	False	False	200	8741807	8741807	0	ADOG	III	.	.	8743842	protein_coding	gene_id "WBGene00022720"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022720	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	595.0	1835	0.0	WormBase	8742007	-	gene	False	N2HS_J2B_s	False
12536497	12536497	0	False	False	200	12536297	12536297	0	ADOG	IV	.	.	12536634	ncRNA	gene_id "WBGene00197703"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197703	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5331.0	137	0.0	WormBase	12536497	-	gene	False	N2HS_J2B_sp	False
9408963	9408963	0	False	False	200	9408763	9408763	0	ADOG	III	.	.	9409751	pseudogene	gene_id "WBGene00206420"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00206420	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322.0	788	0.0	WormBase	9408963	-	gene	False	N2HS_J2B_s	False
12237175	12237175	0	False	False	200	12236975	12236975	0	ADOG	IV	.	.	12238951	protein_coding	gene_id "WBGene00012708"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012708	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064.0	1776	0.0	WormBase	12237175	-	gene	False	N2HS_J2B_sp	False
9723282	9723282	0	False	False	200	9723082	9723082	0	ADOG	III	.	.	9725214	protein_coding	gene_id "WBGene00007399"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007399	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2991.0	1932	0.0	WormBase	9723282	-	gene	False	N2HS_J2B_s	False
11626910	11626910	0	False	False	200	11626710	11626710	0	ADOG	IV	.	.	11627947	protein_coding	gene_id "WBGene00003095"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003095	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328.0	1037	0.0	WormBase	11626910	-	gene	False	N2HS_J2B_sp	False
9805515	9805515	0	False	False	200	9805315	9805315	0	ADOG	III	.	.	9807454	protein_coding	gene_id "WBGene00014013"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014013	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.0	1939	0.0	WormBase	9805515	-	gene	False	N2HS_J2B_s	False
9874142	9874142	0	False	False	200	9873942	9873942	0	ADOG	III	.	.	9877476	protein_coding	gene_id "WBGene00014074"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014074	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928.0	3334	0.0	WormBase	9874142	-	gene	False	N2HS_J2B_s	False
11298659	11298659	0	False	False	200	11298459	11298459	0	ADOG	IV	.	.	11298802	ncRNA	gene_id "WBGene00196590"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196590	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.0	143	0.0	WormBase	11298659	-	gene	False	N2HS_J2B_sp	False
10484343	10484343	0	False	False	200	10484143	10484143	0	ADOG	III	.	.	10484425	ncRNA	gene_id "WBGene00200851"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200851	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14840.0	82	0.0	WormBase	10484343	-	gene	False	N2HS_J2B_s	False
13913690	13913690	0	False	False	200	13913490	13913490	0	ADOG	IV	.	.	13913710	piRNA	gene_id "WBGene00172459"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172459	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393.0	20	0.0	WormBase	13913690	-	gene	False	N2HS_J2B_sp	False
13986460	13986460	0	False	False	200	13986260	13986260	0	ADOG	IV	.	.	13986480	piRNA	gene_id "WBGene00047819"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047819	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.0	20	0.0	WormBase	13986460	-	gene	False	N2HS_J2B_sp	False
14269175	14269175	0	False	False	200	14268975	14268975	0	ADOG	IV	.	.	14269195	piRNA	gene_id "WBGene00175005"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00175005	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.0	20	0.0	WormBase	14269175	-	gene	False	N2HS_J2B_sp	False
7895752	7895752	0	False	False	200	7895552	7895552	0	ADOG	III	.	.	7897025	protein_coding	gene_id "WBGene00044447"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044447	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4137.0	1273	0.0	WormBase	7895752	-	gene	False	N2HS_J2B_s	False
16804366	16804366	0	False	False	200	16804166	16804166	0	ADOG	IV	.	.	16804386	piRNA	gene_id "WBGene00047297"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047297	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.0	20	0.0	WormBase	16804366	-	gene	False	N2HS_J2B_sp	False
16561272	16561272	0	False	False	200	16561072	16561072	0	ADOG	IV	.	.	16561292	piRNA	gene_id "WBGene00050140"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050140	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024.0	20	0.0	WormBase	16561272	-	gene	False	N2HS_J2B_sp	False
15865196	15865196	0	False	False	200	15864996	15864996	0	ADOG	IV	.	.	15865216	piRNA	gene_id "WBGene00171256"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171256	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	361.0	20	0.0	WormBase	15865196	-	gene	False	N2HS_J2B_sp	False
15857847	15857847	0	False	False	200	15857647	15857647	0	ADOG	IV	.	.	15857867	piRNA	gene_id "WBGene00050660"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050660	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	548.0	20	0.0	WormBase	15857847	-	gene	False	N2HS_J2B_sp	False
15728263	15728263	0	False	False	200	15728063	15728063	0	ADOG	IV	.	.	15728283	piRNA	gene_id "WBGene00165323"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165323	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.0	20	0.0	WormBase	15728263	-	gene	False	N2HS_J2B_sp	False
15573605	15573605	0	False	False	200	15573405	15573405	0	ADOG	IV	.	.	15573625	piRNA	gene_id "WBGene00048344"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048344	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379.0	20	0.0	WormBase	15573605	-	gene	False	N2HS_J2B_sp	False
15495737	15495737	0	False	False	200	15495537	15495537	0	ADOG	IV	.	.	15495757	piRNA	gene_id "WBGene00174127"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174127	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.0	20	0.0	WormBase	15495737	-	gene	False	N2HS_J2B_sp	False
14876508	14876508	0	False	False	200	14876308	14876308	0	ADOG	IV	.	.	14876528	piRNA	gene_id "WBGene00167237"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167237	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.0	20	0.0	WormBase	14876508	-	gene	False	N2HS_J2B_sp	False
14872794	14872794	0	False	False	200	14872594	14872594	0	ADOG	IV	.	.	14872814	piRNA	gene_id "WBGene00172779"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172779	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.0	20	0.0	WormBase	14872794	-	gene	False	N2HS_J2B_sp	False
14605859	14605859	0	True	False	200	14605659	14605659	0	ADOG	IV	.	.	14605879	piRNA	gene_id "WBGene00047540"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047540	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491.0	20	0.0	WormBase	14605859	-	gene	False	N2HS_J2B_sp	False
14599593	14599593	0	True	False	200	14599393	14599393	0	ADOG	IV	.	.	14599613	piRNA	gene_id "WBGene00048341"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048341	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.0	20	0.0	WormBase	14599593	-	gene	False	N2HS_J2B_sp	False
14452441	14452441	0	False	False	200	14452241	14452241	0	ADOG	IV	.	.	14452502	miRNA	gene_id "WBGene00255571"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00255571	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.0	61	0.0	WormBase	14452441	-	gene	False	N2HS_J2B_sp	False
14450130	14450130	0	False	False	200	14449930	14449930	0	ADOG	IV	.	.	14450150	piRNA	gene_id "WBGene00168715"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168715	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.0	20	0.0	WormBase	14450130	-	gene	False	N2HS_J2B_sp	False
14449111	14449111	0	False	False	200	14448911	14448911	0	ADOG	IV	.	.	14449131	piRNA	gene_id "WBGene00173179"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173179	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2893.0	20	0.0	WormBase	14449111	-	gene	False	N2HS_J2B_sp	False
14445084	14445084	0	False	False	200	14444884	14444884	0	ADOG	IV	.	.	14445104	piRNA	gene_id "WBGene00172632"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172632	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.0	20	0.0	WormBase	14445084	-	gene	False	N2HS_J2B_sp	False
14424195	14424195	0	False	False	200	14423995	14423995	0	ADOG	IV	.	.	14424215	piRNA	gene_id "WBGene00170248"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170248	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.0	20	0.0	WormBase	14424195	-	gene	False	N2HS_J2B_sp	False
11706969	11706969	0	False	False	200	11706769	11706769	0	ADOG	III	.	.	11708820	protein_coding	gene_id "WBGene00012755"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012755	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.0	1851	0.0	WormBase	11706969	-	gene	False	N2HS_J2B_s	False
16874037	16874037	0	False	False	200	16873837	16873837	0	ADOG	IV	.	.	16874057	piRNA	gene_id "WBGene00171230"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171230	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.0	20	0.0	WormBase	16874037	-	gene	False	N2HS_J2B_sp	False
12015478	12015478	0	False	False	200	12015278	12015278	0	ADOG	III	.	.	12015552	ncRNA	gene_id "WBGene00196031"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196031	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12528.0	74	0.0	WormBase	12015478	-	gene	False	N2HS_J2B_s	False
4712825	4712825	0	True	False	200	4712625	4712625	0	ADOG	IV	.	.	4715807	protein_coding	gene_id "WBGene00019544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019544	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.0	2982	0.0	WormBase	4712825	-	gene	False	N2HS_J2B_sp	False
6732980	6732980	0	False	False	200	6732780	6732780	0	ADOG	IV	.	.	6736110	pseudogene	gene_id "WBGene00022229"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00022229	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	50328.0	3130	0.0	WormBase	6732980	-	gene	False	N2HS_J2B_sp	False
6678012	6678012	0	False	False	200	6677812	6677812	0	ADOG	IV	.	.	6678032	piRNA	gene_id "WBGene00167626"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167626	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9958.0	20	0.0	WormBase	6678012	-	gene	False	N2HS_J2B_sp	False
6653179	6653179	0	False	False	200	6652979	6652979	0	ADOG	IV	.	.	6653199	piRNA	gene_id "WBGene00167034"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167034	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.0	20	0.0	WormBase	6653179	-	gene	False	N2HS_J2B_sp	False
4911320	4911320	0	False	False	200	4911120	4911120	0	ADOG	IV	.	.	4912780	protein_coding	gene_id "WBGene00021184"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021184	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1337.0	1460	0.0	WormBase	4911320	-	gene	False	N2HS_J2B_sp	False
6440963	6440963	0	True	False	200	6440763	6440763	0	ADOG	IV	.	.	6440983	piRNA	gene_id "WBGene00173383"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173383	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2339.0	20	0.0	WormBase	6440963	-	gene	False	N2HS_J2B_sp	False
4994324	4994324	0	False	False	200	4994124	4994124	0	ADOG	IV	.	.	4994739	protein_coding	gene_id "WBGene00006038"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006038	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.0	415	0.0	WormBase	4994324	-	gene	False	N2HS_J2B_sp	False
5960087	5960087	0	False	False	200	5959887	5959887	0	ADOG	IV	.	.	5960295	ncRNA	gene_id "WBGene00200800"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200800	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746.0	208	0.0	WormBase	5960087	-	gene	False	N2HS_J2B_sp	False
5860905	5860905	0	False	False	200	5860705	5860705	0	ADOG	IV	.	.	5861042	ncRNA	gene_id "WBGene00197617"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197617	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	470.0	137	0.0	WormBase	5860905	-	gene	False	N2HS_J2B_sp	False
5769282	5769282	0	False	False	200	5769082	5769082	0	ADOG	IV	.	.	5769302	piRNA	gene_id "WBGene00045653"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00045653	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.0	20	0.0	WormBase	5769282	-	gene	False	N2HS_J2B_sp	False
5764800	5764800	0	False	False	200	5764600	5764600	0	ADOG	IV	.	.	5764820	piRNA	gene_id "WBGene00169972"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169972	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614.0	20	0.0	WormBase	5764800	-	gene	False	N2HS_J2B_sp	False
5718034	5718034	0	True	False	200	5717834	5717834	0	ADOG	IV	.	.	5718054	piRNA	gene_id "WBGene00173326"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173326	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081.0	20	0.0	WormBase	5718034	-	gene	False	N2HS_J2B_sp	False
6900326	6900326	0	True	False	200	6900126	6900126	0	ADOG	IV	.	.	6903624	protein_coding	gene_id "WBGene00020686"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020686	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12664.0	3298	0.0	WormBase	6900326	-	gene	False	N2HS_J2B_sp	False
7074030	7074030	0	False	False	200	7073830	7073830	0	ADOG	IV	.	.	7075163	protein_coding	gene_id "WBGene00005207"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005207	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2294.0	1133	0.0	WormBase	7074030	-	gene	False	N2HS_J2B_sp	False
3000541	3000541	0	True	False	200	3000341	3000341	0	ADOG	IV	.	.	3008892	protein_coding	gene_id "WBGene00219425"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00219425	0	0	0	['WBGene00197276']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198012']	0	0	0	0	0	0	1056.0	8351	0.0	WormBase	3000541	-	gene	False	N2HS_J2B_sp	False
12391090	12391090	0	False	False	200	12390890	12390890	0	ADOG	III	.	.	12395354	pseudogene	gene_id "WBGene00013032"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00013032	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7346.0	4264	0.0	WormBase	12391090	-	gene	False	N2HS_J2B_s	False
9766745	9766745	0	False	False	200	9766545	9766545	0	ADOG	IV	.	.	9767187	protein_coding	gene_id "WBGene00003466"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003466	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.0	442	0.0	WormBase	9766745	-	gene	False	N2HS_J2B_sp	False
379898	379898	0	False	False	200	379698	379698	0	ADOG	IV	.	.	383185	protein_coding	gene_id "WBGene00004981"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004981	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836.0	3287	0.0	WormBase	379898	-	gene	False	N2HS_J2B_sp	False
1202651	1202651	0	False	False	200	1202451	1202451	0	ADOG	IV	.	.	1204970	protein_coding	gene_id "WBGene00001104"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001104	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9124.0	2319	0.0	WormBase	1202651	-	gene	False	N2HS_J2B_sp	False
1207255	1207255	0	False	False	200	1207055	1207055	0	ADOG	IV	.	.	1208102	protein_coding	gene_id "WBGene00001103"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001103	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	878.0	847	0.0	WormBase	1207255	-	gene	False	N2HS_J2B_sp	False
1527221	1527221	0	False	False	200	1527021	1527021	0	ADOG	IV	.	.	1536398	protein_coding	gene_id "WBGene00019370"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019370	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5897.0	9177	0.0	WormBase	1527221	-	gene	False	N2HS_J2B_sp	False
9166633	9166633	0	False	False	200	9166433	9166433	0	ADOG	IV	.	.	9166653	piRNA	gene_id "WBGene00165305"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165305	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506.0	20	0.0	WormBase	9166633	-	gene	False	N2HS_J2B_sp	False
9065252	9065252	0	False	False	200	9065052	9065052	0	ADOG	IV	.	.	9065272	piRNA	gene_id "WBGene00173905"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173905	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	19883.0	20	0.0	WormBase	9065252	-	gene	False	N2HS_J2B_sp	False
4223857	4223857	0	False	False	200	4223657	4223657	0	ADOG	IV	.	.	4225946	protein_coding	gene_id "WBGene00044092"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044092	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	717.0	2089	0.0	WormBase	4223857	-	gene	False	N2HS_J2B_sp	False
8657455	8657455	0	False	False	200	8657255	8657255	0	ADOG	IV	.	.	8658184	protein_coding	gene_id "WBGene00016770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016770	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3778.0	729	0.0	WormBase	8657455	-	gene	False	N2HS_J2B_sp	False
3442303	3442303	0	False	False	200	3442103	3442103	0	ADOG	IV	.	.	3444201	protein_coding	gene_id "WBGene00017281"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017281	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8816.0	1898	0.0	WormBase	3442303	-	gene	False	N2HS_J2B_sp	False
8335335	8335335	0	False	False	200	8335135	8335135	0	ADOG	IV	.	.	8335718	protein_coding	gene_id "WBGene00001907"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001907	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314.0	383	0.0	WormBase	8335335	-	gene	False	N2HS_J2B_sp	False
3676058	3676058	0	False	False	200	3675858	3675858	0	ADOG	IV	.	.	3676189	ncRNA	gene_id "WBGene00198320"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198320	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7355.0	131	0.0	WormBase	3676058	-	gene	False	N2HS_J2B_sp	False
7943617	7943617	0	False	False	200	7943417	7943417	0	ADOG	IV	.	.	7946819	protein_coding	gene_id "WBGene00017643"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017643	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2553.0	3202	0.0	WormBase	7943617	-	gene	False	N2HS_J2B_sp	False
4115576	4115576	0	False	False	200	4115376	4115376	0	ADOG	IV	.	.	4115734	protein_coding	gene_id "WBGene00235364"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00235364	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.0	158	0.0	WormBase	4115576	-	gene	False	N2HS_J2B_sp	False
7225416	7225416	0	False	False	200	7225216	7225216	0	ADOG	IV	.	.	7227172	protein_coding	gene_id "WBGene00044504"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044504	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5931.0	1756	0.0	WormBase	7225416	-	gene	False	N2HS_J2B_sp	False
16873111	16873111	0	False	False	200	16872911	16872911	0	ADOG	IV	.	.	16873131	piRNA	gene_id "WBGene00048141"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048141	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693.0	20	0.0	WormBase	16873111	-	gene	False	N2HS_J2B_sp	False
137177	137177	0	False	False	200	136977	136977	0	ADOG	V	.	.	141370	protein_coding	gene_id "WBGene00044512"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044512	0	0	0	0	0	['WBGene00021003']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2184.0	4193	0.0	WormBase	137177	-	gene	False	N2HS_J2B_spl	False
12296887	12296887	0	False	False	200	12296687	12296687	0	ADOG	V	.	.	12297125	ncRNA	gene_id "WBGene00196838"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196838	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148.0	238	0.0	WormBase	12296887	-	gene	False	N2HS_J2B_spl	False
6827146	6827146	0	False	False	200	6826946	6826946	0	ADOG	V	.	.	6828886	protein_coding	gene_id "WBGene00020525"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020525	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7234.0	1740	0.0	WormBase	6827146	-	gene	False	N2HS_J2B_spl	False
8982387	8982387	0	False	False	200	8982187	8982187	0	ADOG	V	.	.	8983689	protein_coding	gene_id "WBGene00006145"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006145	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1458.0	1302	0.0	WormBase	8982387	-	gene	False	N2HS_J2B_spl	False
7754147	7754147	0	False	False	200	7753947	7753947	0	ADOG	II	.	.	7755156	protein_coding	gene_id "WBGene00015063"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015063	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.0	1009	0.0	WormBase	7754147	-	gene	False	N2HS_J2B_sp	False
