GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00196643	167	0	0	0	0	0	0	0	0
WBGene00195377	150	3	2	1	4	2	1	0	2
WBGene00198356	349	4	4	1	1	0	0	0	0
WBGene00197332	286	1	1	0	0	1	0	0	0
WBGene00200324	123	0	0	0	0	0	0	0	0
WBGene00199345	134	0	0	0	0	0	0	0	0
WBGene00201553	140	0	0	1	1	0	0	0	0
WBGene00202060	219	0	0	1	1	1	0	0	0
WBGene00197117	220	1	0	0	0	0	0	0	0
WBGene00199123	186	1	0	0	0	0	0	0	0
WBGene00200738	122	0	0	0	0	0	0	0	0
WBGene00196115	147	0	1	0	0	0	0	0	0
WBGene00004353	1074	6	17	5	4	7	6	3	4
WBGene00004354	1424	109	105	44	36	50	30	24	12
WBGene00194794	1625	50	51	31	22	20	11	15	11
WBGene00197707	127	1	0	5	9	3	1	0	0
WBGene00008974	4029	179	320	100	68	83	76	54	45
WBGene00008975	2598	683	664	211	198	171	152	109	59
WBGene00008980	1062	82	135	38	23	23	26	20	14
WBGene00004317	3833	401	463	249	201	217	172	120	101
WBGene00198591	137	0	0	0	0	0	0	0	0
WBGene00198872	136	0	0	0	0	1	0	0	0
WBGene00195774	224	0	0	0	1	0	0	0	0
WBGene00201786	141	1	0	1	2	1	0	0	0
WBGene00200750	231	2	0	1	1	0	0	0	0
WBGene00199822	133	0	0	0	0	0	0	0	0
WBGene00198542	117	1	0	0	0	1	0	0	0
WBGene00007663	243	0	0	0	0	0	0	0	0
WBGene00195785	130	5	5	2	8	3	0	3	0
WBGene00007664	4777	38	39	15	13	17	7	6	3
WBGene00201421	147	5	0	1	0	1	0	0	0
WBGene00199944	200	0	0	0	0	0	0	0	0
WBGene00044141	1183	3	0	0	1	0	0	0	0
WBGene00010358	770	0	0	0	0	1	0	0	0
WBGene00014790	3170	22	9	4	7	1	6	2	0
WBGene00198363	145	0	0	0	0	0	0	0	0
WBGene00008609	3387	14	3	2	9	5	0	2	1
WBGene00001468	4189	34	60	24	18	22	17	12	3
WBGene00196770	225	1	0	0	0	0	0	0	0
WBGene00200679	137	0	0	0	0	0	0	0	0
WBGene00200026	141	0	0	0	1	0	0	0	0
WBGene00196247	135	0	0	0	0	0	0	0	0
WBGene00197989	139	0	0	0	0	0	0	0	0
WBGene00195580	122	0	0	0	0	0	0	0	0
WBGene00196361	143	0	0	0	0	0	0	0	0
WBGene00200958	137	0	0	0	1	0	0	0	0
WBGene00198938	127	0	0	0	0	0	0	0	0
WBGene00197970	268	0	0	0	0	0	0	0	0
WBGene00196462	149	4	0	1	2	0	0	0	0
WBGene00199084	95	0	0	0	0	0	0	0	0
WBGene00011685	452	3	1	0	0	0	0	0	0
WBGene00003840	4900	4	5	2	8	3	2	0	3
WBGene00011679	4242	529	514	327	322	284	262	186	124
WBGene00197548	262	2	2	1	2	0	0	0	0
WBGene00011681	2967	260	374	100	100	90	84	69	48
WBGene00201077	84	0	0	0	1	0	0	0	0
WBGene00014514	72	26	4	2	0	0	0	0	0
WBGene00197792	142	0	0	0	0	0	0	0	0
WBGene00195491	140	1	0	0	0	0	0	0	0
WBGene00201969	146	1	0	2	2	0	0	0	0
WBGene00200692	149	0	0	0	1	0	0	0	0
WBGene00198437	137	1	0	0	2	2	0	0	1
WBGene00014368	73	66	15	8	2	7	0	1	0
WBGene00014763	71	956	0	14	6	14	0	0	0
WBGene00009786	3069	13	7	7	10	4	1	5	2
WBGene00009788	1452	8	16	4	4	4	2	0	1
WBGene00009789	5131	25	23	25	19	20	13	13	6
WBGene00199251	113	0	0	0	0	0	0	0	0
WBGene00200020	61	28	0	2	8	6	0	0	0
WBGene00201167	80	0	0	1	0	0	0	0	0
WBGene00007262	2046	11	0	0	1	2	0	0	0
WBGene00199624	225	0	1	0	0	0	0	0	0
WBGene00199038	143	1	0	0	1	0	0	0	0
WBGene00199850	150	0	1	0	1	0	0	0	0
WBGene00200000	231	0	0	0	1	0	0	0	0
WBGene00009936	74	5	1	0	0	0	0	0	0
WBGene00197838	147	7	0	1	0	0	0	0	0
WBGene00200761	145	3	0	1	0	0	0	0	0
WBGene00003681	5526	102	69	61	63	35	37	21	19
WBGene00202437	76	0	0	0	0	0	0	0	0
WBGene00012443	2997	276	349	150	121	125	97	78	52
WBGene00200420	140	0	0	0	0	0	0	0	0
WBGene00012444	993	168	99	110	89	65	69	57	29
WBGene00201811	119	2	0	0	0	1	0	0	0
WBGene00007877	8624	467	360	268	279	246	149	157	76
WBGene00007878	4006	112	140	118	107	120	55	85	45
WBGene00197890	132	2	1	1	0	1	1	0	0
WBGene00202140	138	0	0	1	0	0	0	0	0
WBGene00199534	149	0	0	0	0	0	0	0	0
WBGene00200548	133	0	0	0	0	0	0	0	0
WBGene00009560	11360	69	95	47	42	41	27	22	22
WBGene00009561	4136	12	10	5	2	3	4	1	4
WBGene00196168	150	0	0	0	0	0	0	0	0
WBGene00202343	225	0	2	1	0	0	0	0	0
WBGene00199568	205	0	0	0	0	0	0	0	0
WBGene00010982	1186	7	7	6	10	6	0	0	1
WBGene00010984	1911	154	160	59	59	58	46	30	27
WBGene00202056	224	1	1	0	0	0	1	0	0
WBGene00010985	3639	133	151	37	35	40	36	26	14
WBGene00010986	8916	46	19	17	21	9	6	9	8
WBGene00001556	6684	41	58	14	10	22	8	14	3
WBGene00010396	3882	25	21	21	42	28	6	12	4
WBGene00001649	3969	591	769	383	387	374	256	209	107
WBGene00010397	2725	283	259	126	111	101	98	60	45
WBGene00044142	1970	3	0	0	2	1	2	3	0
WBGene00196273	129	0	0	0	0	0	0	0	0
WBGene00200534	139	0	0	0	0	0	0	0	0
WBGene00198590	150	0	1	0	0	0	0	0	0
WBGene00199966	129	0	0	1	0	0	0	1	0
WBGene00001148	7366	561	509	579	556	475	341	298	211
WBGene00197644	140	1	0	2	1	0	0	0	1
WBGene00199245	52	1	3	3	0	4	0	0	0
WBGene00007260	8662	130	157	99	88	66	49	28	29
WBGene00201714	114	0	0	0	1	0	0	0	0
WBGene00202257	134	0	0	1	0	0	0	0	0
WBGene00201551	140	0	0	0	0	0	0	0	0
WBGene00198465	112	0	0	0	0	0	0	0	0
WBGene00001130	4804	784	987	516	501	448	356	259	172
WBGene00197114	203	2	0	0	1	0	0	1	0
WBGene00010703	9334	662	416	385	427	317	235	199	129
WBGene00010702	4020	297	291	196	201	163	100	63	34
WBGene00010701	2697	557	500	368	327	289	186	172	88
WBGene00010700	2663	421	573	295	265	304	249	229	172
WBGene00219600	416	2	0	0	0	0	0	0	0
WBGene00045171	131	3836	3740	1523	1374	1122	647	496	315
WBGene00010724	6141	123	172	65	67	73	64	44	27
WBGene00174147	21	0	0	0	0	0	0	0	0
WBGene00201206	51	2	0	1	1	1	0	0	0
WBGene00198014	129	1	0	0	0	0	0	0	0
WBGene00199285	92	0	0	0	0	0	0	0	0
WBGene00194664	1951	3	3	0	0	0	0	0	0
WBGene00010372	1399	0	0	0	0	1	0	0	0
WBGene00197217	147	1	0	0	1	2	0	0	0
WBGene00196618	162	0	1	2	0	0	0	0	0
WBGene00201083	96	0	2	0	3	0	0	0	0
WBGene00010329	5603	106	123	39	49	39	25	37	24
WBGene00198269	144	0	1	0	0	0	0	0	0
WBGene00001687	5785	36	26	11	15	14	7	5	3
WBGene00007284	6975	382	367	240	200	160	117	88	66
WBGene00014039	1363	20	6	1	7	2	2	0	0
WBGene00003638	8250	499	665	505	482	451	367	345	241
WBGene00045494	1791	5	2	3	2	2	0	0	0
WBGene00014040	2507	8	11	9	9	3	9	5	1
WBGene00023497	5897	919	952	601	605	530	336	244	164
WBGene00023498	3419	284	387	121	124	101	97	73	52
WBGene00014626	84	2066	22	17	21	25	0	0	0
WBGene00219639	486	1	0	0	0	0	0	0	0
WBGene00014070	5134	7	3	0	1	3	0	1	0
WBGene00197544	95	0	0	0	0	0	0	1	0
WBGene00195729	104	0	0	0	0	0	0	0	0
WBGene00014554	82	187	1	1	4	1	0	0	0
WBGene00195210	328	0	0	1	1	0	0	0	0
WBGene00201355	83	0	0	0	0	0	0	0	0
WBGene00014555	72	0	0	0	0	0	0	0	0
WBGene00044155	7575	14	27	27	14	16	18	7	5
WBGene00219352	413	3	6	1	5	1	2	4	2
WBGene00235152	683	3	2	2	0	1	1	4	1
WBGene00012414	504	3	3	5	1	1	3	2	1
WBGene00235153	687	6	2	1	3	3	0	0	0
WBGene00012415	1249	2	2	0	3	1	2	2	2
WBGene00219351	1147	5	2	0	0	0	0	0	0
WBGene00219596	285	3	0	0	0	0	2	0	0
WBGene00010337	808	298	263	339	310	274	251	211	138
WBGene00010339	1887	134	143	69	53	60	68	35	43
WBGene00010007	822	112	357	15	8	6	20	23	8
WBGene00010009	2354	23	39	13	25	22	13	8	7
WBGene00010010	6522	42	52	40	38	21	20	14	11
WBGene00201638	194	2	1	2	0	1	0	0	0
WBGene00200371	96	0	0	0	0	0	0	0	0
WBGene00009278	3522	9	10	1	2	3	0	0	0
WBGene00009279	2287	2	2	0	0	1	0	0	0
WBGene00009280	1432	164	141	62	46	36	46	39	21
WBGene00008468	1939	4	1	1	1	0	0	0	1
WBGene00003169	4943	133	141	165	198	209	77	79	64
WBGene00000759	3068	21	14	15	13	9	4	1	2
WBGene00007487	3245	20	7	21	12	4	6	5	6
WBGene00007485	1432	1	8	1	0	2	0	0	1
WBGene00196731	224	1	0	0	0	0	0	0	0
WBGene00219609	1130	257	185	150	150	133	102	61	61
WBGene00195978	374	1	2	0	0	0	0	0	0
WBGene00003729	4514	46	35	11	10	9	4	2	2
WBGene00167123	21	0	0	0	0	0	0	0	0
WBGene00169322	21	0	0	0	0	0	0	0	0
WBGene00199788	57	0	0	0	0	0	0	0	0
WBGene00007174	4011	26	17	10	13	11	4	6	2
WBGene00012073	4780	142	115	48	56	45	28	31	16
WBGene00206527	663	10	1	1	1	0	0	0	0
WBGene00220101	166	86	222	25	19	19	21	18	10
WBGene00012075	606	11	6	12	16	15	9	6	8
WBGene00000760	1950	2	6	2	2	0	0	0	0
WBGene00007817	3365	61	40	30	25	27	16	20	6
WBGene00007819	2431	55	74	59	36	35	23	25	16
WBGene00014214	20261	151	119	100	113	101	77	64	32
WBGene00196623	129	0	0	0	0	0	0	0	0
WBGene00195851	108	0	1	0	1	0	0	0	0
WBGene00201908	208	0	2	0	0	0	0	0	0
WBGene00201268	146	1	0	0	0	0	0	0	0
WBGene00172869	21	0	0	0	0	0	0	0	0
WBGene00011227	1050	8	3	18	6	9	2	5	12
WBGene00011226	5152	162	186	56	61	58	28	33	19
WBGene00194840	60	0	0	0	0	0	0	0	0
WBGene00077716	81	0	0	0	0	0	0	0	0
WBGene00199302	101	0	0	0	0	0	0	0	0
WBGene00009069	467	564	1716	116	103	128	292	262	155
WBGene00044638	227	681	2001	108	106	119	254	235	135
WBGene00009067	275	3	0	5	1	0	1	0	0
WBGene00009068	3510	29	33	43	46	56	27	18	25
WBGene00009070	7394	356	363	210	194	135	109	65	48
WBGene00012378	366	5	3	2	2	0	0	0	2
WBGene00173203	21	0	0	0	0	0	0	1	0
WBGene00194842	5885	28	14	5	12	10	2	3	0
WBGene00014384	72	106	7	8	14	11	0	0	0
WBGene00219962	55	1	0	0	0	2	0	0	0
WBGene00014385	72	21	0	11	8	7	0	0	0
WBGene00004745	6668	506	548	226	221	169	134	131	81
WBGene00009934	267	0	0	0	0	0	0	0	0
WBGene00197894	84	0	0	0	0	0	0	0	0
WBGene00198464	94	0	0	1	0	0	0	0	0
WBGene00014493	73	20174	11	216	147	171	0	0	0
WBGene00014494	73	20176	10	216	146	171	0	0	0
WBGene00006674	4219	40364	28	438	294	346	3	7	0
WBGene00006675	8535	111	72	55	45	51	22	14	19
WBGene00007523	781	2	3	1	1	0	0	0	0
WBGene00006384	13588	746	698	472	429	398	318	244	162
WBGene00003624	4679	117	126	63	65	66	31	34	10
WBGene00198188	63	0	0	0	0	1	0	0	0
WBGene00195648	271	4	0	0	2	1	0	0	0
WBGene00198091	93	0	1	0	0	0	0	0	1
WBGene00000035	6561	179	133	49	28	36	28	26	22
WBGene00006353	3453	195	233	116	88	89	95	59	54
WBGene00200268	277	5	8	2	4	1	2	6	1
WBGene00202350	160	0	1	0	0	0	0	0	0
WBGene00198399	109	0	0	0	0	0	0	0	0
WBGene00195522	126	0	0	1	1	0	0	0	0
WBGene00017170	1874	4	1	3	3	3	0	0	0
WBGene00199094	144	0	0	0	0	0	0	0	0
WBGene00200674	187	1	0	0	1	0	0	0	0
WBGene00198250	148	0	0	0	0	0	0	0	0
WBGene00018188	2757	5	10	3	7	8	1	2	2
WBGene00199842	122	1	0	0	0	0	0	0	0
WBGene00023032	72	26879	11	214	153	189	0	0	0
WBGene00018187	5140	294	290	159	145	133	134	94	81
WBGene00018186	618	12	10	26	16	16	6	3	8
WBGene00003555	14399	841	261	197	148	175	101	77	44
WBGene00018184	3762	393	392	288	247	214	124	133	85
WBGene00000281	1917	307	320	131	120	112	131	86	91
WBGene00019423	4946	173	86	36	31	22	41	32	25
WBGene00019422	612	2	0	0	0	0	0	0	0
WBGene00020795	2164	13	44	13	5	11	7	9	6
WBGene00020794	2154	142	5	9	12	11	1	3	4
WBGene00020793	4159	13	10	6	4	3	1	4	0
WBGene00023349	72	5	2	0	0	1	0	0	0
WBGene00023150	73	71	12	0	0	0	0	0	0
WBGene00023153	73	70	12	0	0	0	1	0	0
WBGene00202447	150	0	0	0	0	0	0	0	0
WBGene00202112	148	1	0	1	0	0	0	0	0
WBGene00003933	3371	96	84	73	56	50	52	42	21
WBGene00003883	9882	208	254	127	115	120	72	45	45
WBGene00023101	73	15	7	0	0	0	0	0	0
WBGene00200489	225	2	1	0	0	0	0	0	0
WBGene00019518	4106	28	36	17	9	16	5	5	8
WBGene00220011	99	0	2	0	0	0	0	0	2
WBGene00195528	131	0	1	1	0	0	0	0	1
WBGene00004776	7880	75	57	89	74	58	21	22	11
WBGene00023075	73	827	0	15	18	4	0	0	0
WBGene00201236	163	1	0	0	0	0	0	0	0
WBGene00000401	7001	40	43	12	20	3	10	9	7
WBGene00196798	93	0	0	0	0	0	0	0	0
WBGene00197269	225	0	1	1	1	0	0	0	1
WBGene00173884	21	1	0	0	0	1	0	0	0
WBGene00015547	4225	1550	1535	870	719	687	464	387	238
WBGene00199612	89	0	0	2	0	2	1	0	0
WBGene00197243	91	0	0	0	0	0	0	0	0
WBGene00201203	146	1	0	1	1	0	0	0	0
WBGene00015546	933	17	8	5	9	5	5	3	4
WBGene00197103	135	1	1	1	1	0	0	0	0
WBGene00198383	138	1	0	0	0	0	0	0	0
WBGene00015545	4271	39	40	15	17	7	8	8	3
WBGene00197189	150	0	0	1	0	1	0	0	0
WBGene00196579	198	0	0	1	0	0	0	0	0
WBGene00195401	143	0	0	0	1	0	0	0	0
WBGene00201543	224	2	2	0	0	0	0	0	0
WBGene00200270	212	0	0	0	0	0	0	0	0
WBGene00017726	1336	15	12	2	4	0	2	0	0
WBGene00172833	21	0	0	0	1	0	0	0	0
WBGene00219912	168	148	160	24	16	15	27	19	14
WBGene00017725	999	4	2	3	1	0	1	0	0
WBGene00020657	8978	52	32	23	23	16	4	2	0
WBGene00001837	15140	713	888	430	370	391	313	247	168
WBGene00015673	2456	36	21	17	17	9	7	4	7
WBGene00015672	3504	15	9	4	2	2	3	1	0
WBGene00195404	145	0	0	1	1	0	0	0	0
WBGene00196318	122	0	0	0	0	0	0	0	0
WBGene00020143	1183	57	69	11	16	8	6	5	5
WBGene00201366	147	2	0	1	0	0	1	0	0
WBGene00202374	109	1	1	0	0	0	0	0	0
WBGene00020142	7271	537	620	233	205	240	175	122	109
WBGene00199271	56	1	0	0	0	0	0	0	0
WBGene00169269	21	0	2	0	0	0	0	0	0
WBGene00018307	1871	29	17	5	11	11	7	4	4
WBGene00020631	992	5	4	4	4	2	4	0	0
WBGene00020630	5426	472	476	280	250	207	162	126	67
WBGene00021188	869	69	51	98	126	84	36	34	23
WBGene00021189	397	90	56	38	52	39	38	24	21
WBGene00018203	1158	26	22	15	10	10	7	6	0
WBGene00018202	1033	8	4	1	1	3	0	1	4
WBGene00016255	2895	2	0	3	0	2	4	0	0
WBGene00016254	1009	2	1	0	3	1	1	0	0
WBGene00016253	1982	2	3	1	1	3	0	0	0
WBGene00016252	868	1	5	1	1	1	3	1	0
WBGene00016251	1060	25	3	9	5	1	0	2	0
WBGene00022951	1706	2073	2896	1950	1649	1732	1763	1330	942
WBGene00219964	195	29	75	25	10	16	31	26	14
WBGene00018710	8938	1124	1187	610	484	491	413	317	235
WBGene00198099	144	0	0	0	0	0	0	0	0
WBGene00019347	21834	571	499	374	344	341	215	183	154
WBGene00018030	567	0	1	0	2	2	0	0	0
WBGene00018028	2518	7	3	5	0	3	1	1	0
WBGene00197606	139	0	0	1	0	0	0	0	0
WBGene00044773	915	39	63	2	5	7	6	2	2
WBGene00045273	581	140	110	41	54	39	15	15	26
WBGene00201961	148	0	0	0	0	0	0	0	0
WBGene00004932	1506	70	40	11	8	6	7	5	8
WBGene00019574	330	4	0	3	6	1	0	0	1
WBGene00019575	995	4	2	5	2	0	0	0	0
WBGene00007011	3074	98	135	53	53	30	30	33	27
WBGene00202242	146	1	0	0	0	0	0	0	0
WBGene00015119	454	2	2	1	2	0	2	2	2
WBGene00002207	6910	534	629	401	385	369	247	200	127
WBGene00199838	51	2	0	0	0	0	0	0	0
WBGene00198600	86	0	0	0	0	0	0	0	0
WBGene00220097	100	0	2	0	0	0	0	0	0
WBGene00004270	1990	246	132	77	63	59	45	55	21
WBGene00020811	3001	48	42	25	29	25	15	18	15
WBGene00219737	2066	4	0	2	2	0	0	0	0
WBGene00172511	21	0	0	0	0	0	0	0	0
WBGene00219274	1406	8	4	5	0	3	0	0	0
WBGene00020810	1299	17	7	5	5	3	6	3	2
WBGene00020809	1171	4	6	1	3	3	3	3	2
WBGene00202454	173	0	1	0	0	0	0	0	0
WBGene00021498	3696	6	1	3	1	2	0	0	0
WBGene00016348	3266	3	0	1	3	1	0	0	0
WBGene00016347	6599	39	2	7	5	4	0	0	0
WBGene00023246	2814	15	40	18	18	11	24	15	5
WBGene00023245	1111	21	38	35	22	25	27	19	11
WBGene00016346	1276	12	27	7	12	8	4	8	7
WBGene00016345	840	22	23	20	12	10	22	11	9
WBGene00016901	306	0	1	0	0	2	0	1	0
WBGene00004220	8020	184	202	92	99	92	60	38	47
WBGene00044770	2118	64	78	49	72	45	35	36	24
WBGene00016900	1354	18	25	6	8	7	10	6	5
WBGene00016899	2314	7	13	3	2	3	0	3	2
WBGene00017338	4995	39	36	18	10	15	11	5	4
WBGene00197861	225	0	0	0	0	0	0	0	0
WBGene00200306	130	1	0	0	0	0	0	0	0
WBGene00195449	103	0	0	0	0	1	0	0	0
WBGene00198714	141	0	0	0	0	0	0	0	0
WBGene00017376	985	12	18	1	0	3	1	3	1
WBGene00017379	765	8	6	0	0	0	0	0	0
WBGene00017378	1011	15	10	5	4	1	3	0	1
WBGene00195875	124	0	0	0	0	0	0	0	0
WBGene00198620	243	1	3	1	1	0	0	0	0
WBGene00219676	454	2	0	0	0	0	0	0	0
WBGene00017375	4062	48	54	26	34	27	14	17	9
WBGene00016489	3636	455	423	362	317	306	198	168	90
WBGene00175006	21	0	0	0	0	0	0	0	0
WBGene00044683	1133	5	3	2	2	0	0	0	0
WBGene00016490	3470	137	206	84	79	77	67	54	44
WBGene00201198	149	0	0	1	0	0	0	0	0
WBGene00168732	21	0	0	0	0	0	0	0	0
WBGene00003369	1664	5092	2924	5260	4849	4644	1710	1338	797
WBGene00020085	468	7	5	5	8	4	3	6	1
WBGene00206419	1308	506	914	807	557	631	461	387	312
WBGene00172268	21	0	0	0	0	0	0	0	0
WBGene00003600	9753	523	511	319	262	283	148	178	272
WBGene00006319	3637	25	41	9	6	8	4	2	6
WBGene00199068	77	0	0	0	0	0	0	0	0
WBGene00001967	821	8	3	2	4	0	0	1	0
WBGene00000026	1031	7	1	0	0	0	0	1	0
WBGene00197546	212	2	0	1	1	0	0	0	0
WBGene00195994	140	2	0	0	0	0	0	0	0
WBGene00002272	1092	251	327	143	112	123	148	146	105
WBGene00255563	62	1	2	2	0	1	0	0	0
WBGene00022936	73	52	56	8	0	8	0	1	0
WBGene00200652	75	0	0	1	0	1	0	0	0
WBGene00015867	1632	3	5	2	1	1	3	0	1
WBGene00168165	21	0	0	0	0	0	0	0	0
WBGene00044771	1417	1	1	2	1	0	1	1	0
WBGene00003744	2900	88	79	58	59	55	45	31	29
WBGene00197632	285	1	1	0	1	0	0	0	1
WBGene00020732	9765	3024	2419	1798	1640	1469	1233	971	715
WBGene00017625	6513	150	266	88	72	95	97	72	47
WBGene00007069	377	4	2	1	3	0	3	1	0
WBGene00007068	3753	173	161	44	50	45	22	28	26
WBGene00022276	5343	1147	1515	465	413	383	381	373	269
WBGene00170953	21	0	1	0	0	0	0	0	0
WBGene00173569	21	0	1	0	0	0	0	0	0
WBGene00022275	945	2	0	3	2	2	1	0	0
WBGene00044345	2391	341	365	398	332	379	229	193	134
WBGene00021677	4508	230	251	113	106	108	65	63	36
WBGene00000812	9647	690	1007	569	467	472	302	271	202
WBGene00021683	9828	634	799	291	259	276	245	156	112
WBGene00021682	1498	464	310	128	109	93	92	80	49
WBGene00021676	1861	369	416	119	115	105	85	77	52
WBGene00199597	149	4	2	0	0	0	0	0	0
WBGene00004418	1380	10111	12226	6286	5695	5102	5470	3602	2753
WBGene00018774	1437	13	18	7	6	13	7	3	2
WBGene00018773	898	51	24	6	5	3	4	2	0
WBGene00000622	1700	3	6	3	5	3	0	1	2
WBGene00004962	2762	32	8	13	7	7	3	3	0
WBGene00003229	6769	4036	3311	2153	1841	1726	1336	986	690
WBGene00018772	2946	23	27	11	8	9	8	9	4
WBGene00018771	6721	73	60	33	34	25	13	17	7
WBGene00018958	4650	84	95	34	27	9	24	10	10
WBGene00018957	3624	113	197	71	54	57	60	42	35
WBGene00000227	25102	2877	3442	2655	2627	2119	1457	1233	870
WBGene00021666	2452	21	45	8	3	6	5	2	2
WBGene00021662	969	39	37	23	29	25	22	21	12
WBGene00255594	1340	8	3	1	2	2	1	0	0
WBGene00021668	4924	20	27	22	25	21	8	8	5
WBGene00021667	2160	88	79	37	36	50	28	22	20
WBGene00016904	326	8	8	8	6	4	3	3	1
WBGene00016903	2616	31	38	24	16	8	7	9	8
WBGene00016902	14254	204	212	124	109	116	70	62	31
WBGene00021660	7124	1338	1075	590	546	462	321	290	161
WBGene00000917	5229	234	227	79	63	64	45	48	25
WBGene00021658	889	143	163	93	59	83	65	50	32
WBGene00021657	8734	474	668	345	282	263	207	166	119
WBGene00020091	3810	1602	1579	743	610	678	544	444	291
WBGene00006385	5917	518	640	225	222	185	179	136	70
WBGene00021733	14025	707	1089	507	417	442	311	271	162
WBGene00015570	2792	6	11	8	7	1	5	5	1
WBGene00006593	17607	1345	1900	1225	1091	1087	849	613	372
WBGene00021026	657	1692	999	449	425	362	296	184	146
WBGene00166632	21	0	0	0	0	0	0	0	0
WBGene00235387	2756	11	18	15	4	6	7	4	2
WBGene00021025	4373	72	6	1	4	4	1	2	0
WBGene00021024	1299	105	71	82	41	62	58	57	24
WBGene00001814	6182	431	476	217	242	203	185	143	83
WBGene00022034	2588	1417	1583	844	628	598	500	421	269
WBGene00196781	150	1	0	15	15	24	2	0	1
WBGene00196389	129	0	0	0	1	0	0	0	0
WBGene00197961	112	1	0	0	0	0	0	0	0
WBGene00022033	2116	124	128	290	228	170	160	98	83
WBGene00022043	890	337	391	165	123	142	147	87	56
WBGene00022042	880	4926	2624	2094	2127	1695	1480	989	689
WBGene00007009	5079	2672	3320	1347	1239	1136	1053	855	544
WBGene00004235	5943	754	820	794	663	586	470	400	281
WBGene00002393	4297	11	23	16	23	17	10	16	7
WBGene00022040	2446	113	249	71	57	47	99	88	60
WBGene00235390	258	0	1	0	0	0	0	2	0
WBGene00201449	90	2	3	0	0	0	0	0	0
WBGene00018921	3331	1161	1251	923	743	725	510	354	187
WBGene00022028	480	77	45	8	12	4	2	1	0
WBGene00022027	1049	540	560	151	147	128	151	124	85
WBGene00022026	15858	133	128	162	133	152	65	52	39
WBGene00022025	4721	903	773	374	340	301	258	235	154
WBGene00021215	3065	56	19	17	22	16	6	3	4
WBGene00021207	2982	43	24	20	20	15	3	4	2
WBGene00004028	11150	439	615	520	483	453	282	258	141
WBGene00236789	1044	2	0	2	1	0	1	1	0
WBGene00000624	2430	10	10	3	7	4	0	1	0
WBGene00023169	84	8445	164	46	65	87	2	0	0
WBGene00197162	83	0	0	1	0	0	0	0	0
WBGene00021212	1674	2	4	1	3	1	3	0	0
WBGene00020283	7124	62	56	13	14	12	10	6	8
WBGene00020281	5478	22	22	9	6	10	4	2	1
WBGene00201667	123	1	4	1	1	1	0	0	0
WBGene00022518	31910	714	748	911	948	815	497	555	308
WBGene00022517	3751	40	64	23	23	20	20	20	7
WBGene00202359	321	0	0	0	0	0	0	0	0
WBGene00022388	18653	1354	1400	1242	1108	1104	637	576	354
WBGene00022386	7277	208	177	166	135	130	85	55	39
WBGene00001678	8792	776	812	754	624	681	394	376	266
WBGene00220217	143	0	3	4	1	5	0	2	1
WBGene00022385	3742	9	14	5	2	4	4	0	2
WBGene00201274	150	0	0	0	0	0	0	0	0
WBGene00022383	3310	42	46	26	9	14	8	6	5
WBGene00003548	5454	28	28	10	5	4	6	4	3
WBGene00197993	150	0	0	1	0	0	0	0	0
WBGene00018786	2511	148	94	86	86	90	51	41	29
WBGene00016932	9022	52	25	30	31	39	21	8	6
WBGene00016931	4664	17	9	6	8	7	3	2	0
WBGene00005002	778	1544	2192	960	853	699	1610	1115	848
WBGene00021335	395	227	125	35	33	33	19	13	9
WBGene00021329	6426	343	508	284	220	254	202	158	93
WBGene00021332	6856	1069	1138	616	576	549	389	301	202
WBGene00021331	1132	271	324	44	47	59	43	24	22
WBGene00021328	2977	27	19	76	43	50	36	30	8
WBGene00001745	6527	415	592	483	433	444	338	283	222
WBGene00019909	3844	22	6	11	12	15	5	1	1
WBGene00044895	1229	3	4	0	4	0	0	0	0
WBGene00022838	4674	28	24	12	18	11	10	4	8
WBGene00236809	3084	5	14	6	2	8	5	1	1
WBGene00202055	83	1	1	1	0	0	0	0	0
WBGene00022837	3414	12	14	11	14	9	4	3	5
WBGene00195424	292	1	2	1	2	0	0	0	0
WBGene00004429	896	10439	8324	4353	4161	3326	3522	2471	1807
WBGene00021687	5369	181	235	286	266	256	143	174	89
WBGene00004880	14359	1820	2419	1223	1098	999	791	640	340
WBGene00021686	18277	2082	2282	2831	2686	2828	1034	978	646
WBGene00021685	43185	1755	1937	2901	2641	2683	1316	1528	1113
WBGene00021692	4089	105	126	84	79	94	65	59	35
WBGene00201534	235	0	0	0	0	0	0	0	0
WBGene00199486	49	1	0	1	1	1	0	0	0
WBGene00021693	3335	19	10	6	9	10	1	6	2
WBGene00021694	656	0	0	0	0	0	0	0	0
WBGene00003400	22787	828	975	784	690	703	384	273	204
WBGene00044896	1377	23	4	4	6	2	1	1	1
WBGene00019674	1547	9	18	5	3	4	3	6	1
WBGene00045052	1205	24	26	4	7	4	9	1	3
WBGene00045053	1025	27	19	9	4	3	6	1	6
WBGene00004888	581	1101	1061	361	331	254	285	205	136
WBGene00022363	11093	1400	1864	4937	5252	4664	2277	2552	1622
WBGene00022366	11101	1009	1394	4356	3711	4441	2525	2845	1787
WBGene00022372	8407	575	611	683	676	647	384	333	237
WBGene00022371	7166	232	262	138	127	131	92	87	55
