gene_id_name	annotation	DOG length	tir_repeat_length_in_DOG	tir length / DOG length
WBGene00174927	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020094	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00007015	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00020093	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00044648	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00219720	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00020092	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00220249	"WS258 
 random intergenic"	800	188.0	0.235
WBGene00002218	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00016677	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00016684	"WS258 
 random intergenic"	10000	0.0	0.0
WBGene00044409	"WS258 
 random intergenic"	2300	203.0	0.08826086956521739
WBGene00016676	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00016675	"WS258 
 random intergenic"	6500	38.0	0.005846153846153846
WBGene00016674	"WS258 
 random intergenic"	1200	305.0	0.25416666666666665
WBGene00016673	"WS258 
 random intergenic"	800	30.0	0.0375
WBGene00000107	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00006519	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00199278	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00018802	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00001076	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00004728	"WS258 
 random intergenic"	1200	32.0	0.02666666666666667
WBGene00174448	"WS258 
 random intergenic"	900	376.0	0.4177777777777778
WBGene00021899	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00050920	"WS258 
 random intergenic"	900	94.0	0.10444444444444445
WBGene00019631	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00019630	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00019629	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00220017	"WS258 
 random intergenic"	300	33.0	0.11
WBGene00019628	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00189952	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019627	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00019633	"WS258 
 random intergenic"	1100	109.0	0.09909090909090909
WBGene00195016	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00022530	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00003588	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00000229	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00016408	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00016412	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00006946	"WS258 
 random intergenic"	400	29.0	0.0725
WBGene00001660	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00001661	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00001662	"WS258 
 random intergenic"	10300	0.0	0.0
WBGene00001823	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00001740	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00022597	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00022596	"WS258 
 random intergenic"	1300	52.0	0.04
WBGene00006590	"WS258 
 random intergenic"	10300	0.0	0.0
WBGene00000536	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020530	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018675	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00003391	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004095	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018674	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00018672	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00022664	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021310	"WS258 
 random intergenic"	5900	1677.0	0.28423728813559324
WBGene00170694	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00020967	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020966	"WS258 
 random intergenic"	3500	114.0	0.03257142857142857
WBGene00018612	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00003901	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018611	"WS258 
 random intergenic"	8900	766.0	0.08606741573033708
WBGene00018610	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018609	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00003055	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00019834	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00019833	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019832	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00019838	"WS258 
 random intergenic"	500	5.0	0.01
WBGene00019831	"WS258 
 random intergenic"	500	99.0	0.198
WBGene00197198	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00196870	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00199659	"WS258 
 random intergenic"	10000	29.0	0.0029
WBGene00017028	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017027	"WS258 
 random intergenic"	900	46.0	0.051111111111111114
WBGene00017302	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00017301	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017300	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00003371	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017299	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00006731	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018965	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018964	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018963	"WS258 
 random intergenic"	600	60.0	0.1
WBGene00000420	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00197666	"WS258 
 random intergenic"	7900	1.0	0.00012658227848101267
WBGene00198368	"WS258 
 random intergenic"	400	43.0	0.1075
WBGene00197335	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00001514	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00000239	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00015467	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00196287	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00000900	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00000518	"WS258 
 random intergenic"	200	56.0	0.28
WBGene00199619	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00003918	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00004481	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00018827	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015145	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015150	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00004348	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015143	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00000182	"WS258 
 random intergenic"	1200	151.0	0.12583333333333332
WBGene00198234	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00199402	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006943	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00015083	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015082	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00015085	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015081	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00206513	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015080	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015079	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00002048	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00015086	"WS258 
 random intergenic"	6500	0.0	0.0
WBGene00022898	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00021343	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00198805	"WS258 
 random intergenic"	300	29.0	0.09666666666666666
WBGene00219266	"WS258 
 random intergenic"	900	48.0	0.05333333333333334
WBGene00196016	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00000435	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00001869	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020019	"WS258 
 random intergenic"	10300	0.0	0.0
WBGene00020018	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00200251	"WS258 
 random intergenic"	8900	0.0	0.0
WBGene00197661	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00199273	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00020021	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00004858	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00044411	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021029	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00000115	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00001057	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017161	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00017160	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00197884	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017159	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017158	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00016196	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00016195	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00016194	"WS258 
 random intergenic"	10000	0.0	0.0
WBGene00219838	"WS258 
 random intergenic"	400	28.0	0.07
WBGene00016193	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00016192	"WS258 
 random intergenic"	7100	1105.0	0.1556338028169014
WBGene00197245	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00006727	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00017775	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00017774	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00196818	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00017773	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020211	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00198928	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00200919	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00198737	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00020210	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020209	"WS258 
 random intergenic"	700	32.0	0.045714285714285714
WBGene00001166	"WS258 
 random intergenic"	900	168.0	0.18666666666666668
WBGene00000874	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173723	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00018254	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00195763	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018253	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00044412	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00219942	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00015478	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00015477	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171162	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00002201	"WS258 
 random intergenic"	200	74.0	0.37
WBGene00021533	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021532	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021531	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00023044	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00023045	"WS258 
 random intergenic"	7100	0.0	0.0
WBGene00003593	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00023489	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018339	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00016012	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00004459	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004472	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00016011	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00016010	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00001989	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020438	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020437	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00020436	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00015979	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00015977	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00001972	"WS258 
 random intergenic"	900	268.0	0.29777777777777775
WBGene00018560	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00001518	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00196916	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00016979	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00016978	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00016977	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015813	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00200702	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007048	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00015811	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015810	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00015809	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00002850	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00015807	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00015806	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00171286	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00002881	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006515	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00006516	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00015481	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00219738	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020821	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020820	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00198530	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00006463	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020819	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00007060	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017755	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00172353	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00017754	"WS258 
 random intergenic"	400	50.0	0.125
WBGene00004503	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00005075	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044455	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017752	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017751	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00017756	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00200078	"WS258 
 random intergenic"	900	83.0	0.09222222222222222
WBGene00201862	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00004102	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015637	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00044454	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00000060	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017648	"WS258 
 random intergenic"	10000	0.0	0.0
WBGene00198998	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017647	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00005263	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021503	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021502	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00015733	"WS258 
 random intergenic"	6500	651.0	0.10015384615384615
WBGene00199460	"WS258 
 random intergenic"	7900	36.0	0.004556962025316456
WBGene00198622	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00196633	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00004316	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018136	"WS258 
 random intergenic"	8100	36.0	0.0044444444444444444
WBGene00018135	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018134	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00018133	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018132	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018131	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00022420	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00003851	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00019501	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00200938	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00000998	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019907	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019908	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00202413	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00017904	"WS258 
 random intergenic"	500	25.0	0.05
WBGene00006498	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00005712	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00020065	"WS258 
 random intergenic"	900	68.0	0.07555555555555556
WBGene00020064	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044312	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00019381	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00044311	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00003181	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00200903	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00201979	"WS258 
 random intergenic"	400	5.0	0.0125
WBGene00023097	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00019380	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00020315	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00020314	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00020313	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166289	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00002083	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00000276	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00000762	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00018997	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00199912	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00002845	"WS258 
 random intergenic"	400	103.0	0.2575
WBGene00018996	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00197925	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00194827	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00219317	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00004340	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017950	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00000443	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017952	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00004182	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017389	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00196053	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00004341	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00201001	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00019810	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00019809	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00045190	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00022733	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00199120	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00022732	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00003608	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044354	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00201910	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00003845	"WS258 
 random intergenic"	10000	56.0	0.0056
WBGene00015101	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00015100	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015107	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00015099	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00004848	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00004850	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00200057	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019400	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00018152	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00005073	"WS258 
 random intergenic"	12100	907.0	0.07495867768595041
WBGene00005072	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00004450	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00018151	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018150	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018149	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00194742	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167713	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00166041	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00201252	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00006592	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00004417	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00020107	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00020106	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004189	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020635	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00003890	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015158	"WS258 
 random intergenic"	3500	42.0	0.012
WBGene00015165	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015157	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00015156	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018948	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00001748	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00002182	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00017271	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017268	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017267	"WS258 
 random intergenic"	300	54.0	0.18
WBGene00269381	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00020602	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00198669	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020601	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00006542	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00020600	"WS258 
 random intergenic"	700	92.0	0.13142857142857142
WBGene00000118	"WS258 
 random intergenic"	10800	575.0	0.05324074074074074
WBGene00022102	"WS258 
 random intergenic"	10000	0.0	0.0
WBGene00044450	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00003376	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00019196	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00001503	"WS258 
 random intergenic"	1100	201.0	0.18272727272727274
WBGene00015581	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00015580	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015579	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00002986	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00195915	"WS258 
 random intergenic"	200	0.0	0.0
