DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
14654485	14654485	0	False	True	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00048690']	0	0	0	0	0	14654303	14654303	0	DOG	IV	.	.	14654505	piRNA	gene_id "WBGene00171152"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171152	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.0	20	0.0	N2HS_J2B_sp	WormBase	14654485	-	gene
8942674	8942674	0	False	False	200	0.0	0	0	0	0	['WBGene00011886']	0	0	0	0	0	0	0	0	0	0	['WBGene00011886']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8942474	8942474	0	DOG	II	.	.	8947688	protein_coding	gene_id "WBGene00011888"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011888	0	0	0	0	['WBGene00196442']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2186.0	5014	0.0	N2HS_J2B_sp	WormBase	8942674	-	gene
8828196	8828196	0	False	False	200	0.0	0	0	0	0	['WBGene00003544']	0	0	0	0	0	0	0	0	0	0	['WBGene00003544']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8827996	8827996	0	DOG	II	.	.	8829287	protein_coding	gene_id "WBGene00009779"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009779	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6948.0	1091	0.0	N2HS_J2B_sp	WormBase	8828196	-	gene
8817593	8817593	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8817393	8817393	0	DOG	II	.	.	8818426	protein_coding	gene_id "WBGene00009785"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009785	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6864.0	833	0.0	N2HS_J2B_sp	WormBase	8817593	-	gene
9423331	9423331	0	False	False	200	0.0	0	0	0	0	['WBGene00010947']	0	0	0	0	0	0	0	0	0	0	['WBGene00010947']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9423131	9423131	0	DOG	II	.	.	9426173	protein_coding	gene_id "WBGene00010946"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010946	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5324.0	2842	0.0	N2HS_J2B_sp	WormBase	9423331	-	gene
14485806	14485806	0	False	False	200	0.0	0	0	0	0	['WBGene00013292']	0	0	0	0	0	0	0	0	0	0	['WBGene00013292']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14485606	14485606	0	DOG	IV	.	.	14485826	piRNA	gene_id "WBGene00174590"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174590	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.0	20	0.0	N2HS_J2B_sp	WormBase	14485806	-	gene
9859784	9859784	0	False	True	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00007470']	0	0	0	0	9859639	9859639	0	DOG	II	.	.	9861473	protein_coding	gene_id "WBGene00007467"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007467	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.0	1689	0.0	N2HS_J2B_sp	WormBase	9859784	-	gene
9795848	9795848	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9795648	9795648	0	DOG	II	.	.	9797740	protein_coding	gene_id "WBGene00011671"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011671	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.0	1892	0.0	N2HS_J2B_sp	WormBase	9795848	-	gene
14558648	14558648	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14558448	14558448	0	DOG	IV	.	.	14558668	piRNA	gene_id "WBGene00172035"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172035	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	420.0	20	0.0	N2HS_J2B_sp	WormBase	14558648	-	gene
9581756	9581756	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9581556	9581556	0	DOG	II	.	.	9583548	protein_coding	gene_id "WBGene00006938"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006938	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10455.0	1792	0.0	N2HS_J2B_sp	WormBase	9581756	-	gene
9743765	9743765	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9743565	9743565	0	DOG	IV	.	.	9745003	protein_coding	gene_id "WBGene00007792"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007792	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	618.0	1238	0.0	N2HS_J2B_sp	WormBase	9743765	-	gene
9684088	9684088	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9683888	9683888	0	DOG	II	.	.	9686713	protein_coding	gene_id "WBGene00014258"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014258	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	18424.0	2625	0.0	N2HS_J2B_sp	WormBase	9684088	-	gene
14566636	14566636	0	False	False	200	0.0	0	0	0	0	['WBGene00013295']	0	0	0	0	0	0	0	0	0	0	['WBGene00013295']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14566436	14566436	0	DOG	IV	.	.	14566656	piRNA	gene_id "WBGene00050563"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050563	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.0	20	0.0	N2HS_J2B_sp	WormBase	14566636	-	gene
14663033	14663033	0	False	True	200	0.0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00165903']	0	0	0	0	0	14662888	14662888	0	DOG	IV	.	.	14663053	piRNA	gene_id "WBGene00049425"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049425	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.0	20	0.0	N2HS_J2B_sp	WormBase	14663033	-	gene
14664820	14664820	0	False	True	200	0.0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00173388']	0	0	0	0	0	14664638	14664638	0	DOG	IV	.	.	14664840	piRNA	gene_id "WBGene00169879"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169879	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.0	20	0.0	N2HS_J2B_sp	WormBase	14664820	-	gene
8725533	8725533	0	False	False	200	0.0	0	0	0	0	['WBGene00011312']	0	0	0	0	0	0	0	0	0	0	['WBGene00011312']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8725333	8725333	0	DOG	II	.	.	8729777	protein_coding	gene_id "WBGene00011314"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011314	0	0	0	0	['WBGene00195862']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198664']	0	0	0	0	0	0	9252.0	4244	0.0	N2HS_J2B_sp	WormBase	8725533	-	gene
14749134	14749134	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14748934	14748934	0	DOG	IV	.	.	14749154	piRNA	gene_id "WBGene00048483"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048483	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	480.0	20	0.0	N2HS_J2B_sp	WormBase	14749134	-	gene
14723833	14723833	0	False	True	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00167290']	0	0	0	0	0	14723698	14723698	0	DOG	IV	.	.	14723853	piRNA	gene_id "WBGene00049676"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049676	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.0	20	0.0	N2HS_J2B_sp	WormBase	14723833	-	gene
14729730	14729730	0	False	False	200	0.0	0	0	0	0	['WBGene00013331']	0	0	0	0	0	0	0	0	0	0	['WBGene00013331']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14729530	14729530	0	DOG	IV	.	.	14729750	piRNA	gene_id "WBGene00167051"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167051	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109.0	20	0.0	N2HS_J2B_sp	WormBase	14729730	-	gene
8709069	8709069	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8708869	8708869	0	DOG	II	.	.	8710413	protein_coding	gene_id "WBGene00005172"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005172	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5240.0	1344	0.0	N2HS_J2B_sp	WormBase	8709069	-	gene
7252230	7252230	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7252030	7252030	0	DOG	II	.	.	7253222	protein_coding	gene_id "WBGene00003078"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003078	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.0	992	0.0	N2HS_J2B_sp	WormBase	7252230	-	gene
7242802	7242802	0	True	False	200	0.0	['WBGene00219686']	0	0	0	0	0	0	0	0	0	0	['WBGene00219686']	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7242602	7242602	0	DOG	II	.	.	7242893	ncRNA	gene_id "WBGene00219928"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219928	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4453.0	91	0.0	N2HS_J2B_sp	WormBase	7242802	-	gene
5819352	5819352	0	False	False	200	0.0	0	0	0	['WBGene00170071', 'WBGene00173517']	0	0	0	0	0	0	0	0	0	0	['WBGene00170071', 'WBGene00173517']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	5819152	5819152	0	DOG	IV	.	.	5819419	ncRNA	gene_id "WBGene00196461"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196461	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2079.0	67	0.0	N2HS_J2B_sp	WormBase	5819352	-	gene
14751261	14751261	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14751061	14751061	0	DOG	IV	.	.	14751281	piRNA	gene_id "WBGene00172232"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172232	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.0	20	0.0	N2HS_J2B_sp	WormBase	14751261	-	gene
7206990	7206990	0	False	False	200	0.0	0	0	0	0	['WBGene00005136']	0	0	0	0	0	0	0	0	0	0	['WBGene00005136']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7206790	7206790	0	DOG	II	.	.	7208460	protein_coding	gene_id "WBGene00000971"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000971	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939.0	1470	0.0	N2HS_J2B_sp	WormBase	7206990	-	gene
14703209	14703209	0	False	True	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00166310']	0	0	0	0	0	14703055	14703055	0	DOG	IV	.	.	14704255	protein_coding	gene_id "WBGene00013329"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013329	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.0	1046	0.0	N2HS_J2B_sp	WormBase	14703209	-	gene
14682363	14682363	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14682163	14682163	0	DOG	IV	.	.	14682383	piRNA	gene_id "WBGene00049072"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049072	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.0	20	0.0	N2HS_J2B_sp	WormBase	14682363	-	gene
14678441	14678441	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14678241	14678241	0	DOG	IV	.	.	14678461	piRNA	gene_id "WBGene00047960"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047960	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.0	20	0.0	N2HS_J2B_sp	WormBase	14678441	-	gene
8636233	8636233	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8636033	8636033	0	DOG	II	.	.	8637711	protein_coding	gene_id "WBGene00006875"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006875	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769.0	1478	0.0	N2HS_J2B_sp	WormBase	8636233	-	gene
13448669	13448669	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	13448469	13448469	0	DOG	X	.	.	13448758	ncRNA	gene_id "WBGene00196210"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196210	0	0	0	0	0	0	0	0	0.0	0	0	['WBGene00014302']	0	0	0	0	0	0	0	0	0	0	365.0	89	0.0	N2HS_J2B_spl	WormBase	13448669	-	gene
9617512	9617512	0	False	False	200	0.0	0	0	0	0	['WBGene00001249']	0	0	0	0	0	0	0	0	0	0	['WBGene00001249']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9617312	9617312	0	DOG	IV	.	.	9617532	piRNA	gene_id "WBGene00173560"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173560	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5669.0	20	0.0	N2HS_J2B_sp	WormBase	9617512	-	gene
8627573	8627573	0	False	False	200	0.0	0	0	0	0	['WBGene00011926']	0	0	0	0	0	0	0	0	0	0	['WBGene00011926']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8627373	8627373	0	DOG	II	.	.	8630239	protein_coding	gene_id "WBGene00011927"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011927	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3319.0	2666	0.0	N2HS_J2B_sp	WormBase	8627573	-	gene
8534664	8534664	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8534464	8534464	0	DOG	II	.	.	8534684	piRNA	gene_id "WBGene00168022"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168022	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.0	20	0.0	N2HS_J2B_sp	WormBase	8534664	-	gene
7959452	7959452	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7959252	7959252	0	DOG	X	.	.	7961723	protein_coding	gene_id "WBGene00004774"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004774	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1149.0	2271	0.0	N2HS_J2B_spl	WormBase	7959452	-	gene
14666320	14666320	0	False	False	200	0.0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0	0	0	0	0	['WBGene00013326']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14666120	14666120	0	DOG	IV	.	.	14666340	piRNA	gene_id "WBGene00048928"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048928	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	551.0	20	0.0	N2HS_J2B_sp	WormBase	14666320	-	gene
7463755	7463755	0	False	True	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00005641']	0	0	0	0	7463614	7463614	0	DOG	II	.	.	7463775	piRNA	gene_id "WBGene00168580"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168580	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.0	20	0.0	N2HS_J2B_sp	WormBase	7463755	-	gene
14484829	14484829	0	False	True	200	0.0	0	0	0	0	['WBGene00013292']	0	0	0	0	0	0	0	0	0	0	['WBGene00013292']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00050163']	0	0	0	0	0	14484660	14484660	0	DOG	IV	.	.	14484849	piRNA	gene_id "WBGene00169713"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169713	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.0	20	0.0	N2HS_J2B_sp	WormBase	14484829	-	gene
14463329	14463329	0	False	False	200	0.0	0	0	0	0	['WBGene00010793']	0	0	0	0	0	0	0	0	0	0	['WBGene00010793']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14463129	14463129	0	DOG	IV	.	.	14463349	piRNA	gene_id "WBGene00049914"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049914	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.0	20	0.0	N2HS_J2B_sp	WormBase	14463329	-	gene
8505807	8505807	0	False	False	200	0.0	0	0	['WBGene00198458']	0	0	0	0	0	0	0	0	0	0	['WBGene00198458']	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8505607	8505607	0	DOG	X	.	.	8505951	ncRNA	gene_id "WBGene00195876"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195876	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	18698.0	144	0.0	N2HS_J2B_spl	WormBase	8505807	-	gene
14167472	14167472	0	True	False	200	0.0	0	0	0	0	['WBGene00011023']	0	0	0	0	0	0	0	0	0	0	['WBGene00011023']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14167272	14167272	0	DOG	IV	.	.	14167492	piRNA	gene_id "WBGene00170334"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170334	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	545.0	20	0.0	N2HS_J2B_sp	WormBase	14167472	-	gene
9817412	9817412	0	True	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9817212	9817212	0	DOG	IV	.	.	9824632	protein_coding	gene_id "WBGene00012341"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012341	0	0	0	0	0	0	['WBGene00000697']	0	0.0	0	0	0	0	0	0	['WBGene00200430', 'WBGene00199730']	0	0	0	0	0	0	1102.0	7220	0.0	N2HS_J2B_sp	WormBase	9817412	-	gene
14225918	14225918	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14225718	14225718	0	DOG	IV	.	.	14228169	protein_coding	gene_id "WBGene00008540"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008540	0	0	0	0	0	['WBGene00046967', 'WBGene00050752', 'WBGene00168010']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00047589', 'WBGene00046244', 'WBGene00171037', 'WBGene00165837']	0	0	0	0	0	221.0	2251	0.0	N2HS_J2B_sp	WormBase	14225918	-	gene
14231586	14231586	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14231386	14231386	0	DOG	IV	.	.	14231606	piRNA	gene_id "WBGene00167968"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167968	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	687.0	20	0.0	N2HS_J2B_sp	WormBase	14231586	-	gene
8486822	8486822	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	8486622	8486622	0	DOG	X	.	.	8487109	ncRNA	gene_id "WBGene00199011"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199011	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451.0	287	0.0	N2HS_J2B_spl	WormBase	8486822	-	gene
