gene_id_name	strand	gene_biotype_name	overlapped_gene	overlapped_biotype	same_or_opposite_strand
WBGene00172606	-	piRNA	WBGene00048918	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00048361	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00173205	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00173186	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00173214	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00174070	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00171093	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00050305	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00168308	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00046535	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00174001	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00049068	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00174653	piRNA	opposite
WBGene00172606	-	piRNA	WBGene00048726	piRNA	opposite
WBGene00174759	-	piRNA	WBGene00045940	piRNA	opposite
WBGene00048620	-	piRNA	WBGene00050079	piRNA	opposite
WBGene00049012	-	piRNA	WBGene00167782	piRNA	opposite
WBGene00049012	-	piRNA	WBGene00174916	piRNA	opposite
WBGene00170209	-	piRNA	WBGene00169023	piRNA	opposite
WBGene00169875	-	piRNA	WBGene00046751	piRNA	opposite
WBGene00169875	-	piRNA	WBGene00047398	piRNA	opposite
WBGene00169200	-	piRNA	WBGene00172006	piRNA	opposite
WBGene00169200	-	piRNA	WBGene00049217	piRNA	opposite
WBGene00050020	-	piRNA	WBGene00047916	piRNA	opposite
WBGene00050020	-	piRNA	WBGene00050197	piRNA	opposite
WBGene00168960	-	piRNA	WBGene00173623	piRNA	opposite
WBGene00168960	-	piRNA	WBGene00173220	piRNA	opposite
WBGene00168960	-	piRNA	WBGene00174594	piRNA	opposite
WBGene00173219	-	piRNA	WBGene00050206	piRNA	opposite
WBGene00174840	-	piRNA	WBGene00172925	piRNA	opposite
WBGene00174840	-	piRNA	WBGene00171269	piRNA	opposite
WBGene00172714	-	piRNA	WBGene00165767	piRNA	opposite
WBGene00172714	-	piRNA	WBGene00046480	piRNA	opposite
WBGene00172714	-	piRNA	WBGene00169001	piRNA	opposite
WBGene00172714	-	piRNA	WBGene00050252	piRNA	opposite
WBGene00172714	-	piRNA	WBGene00172214	piRNA	opposite
WBGene00048430	-	piRNA	WBGene00048378	piRNA	opposite
WBGene00048430	-	piRNA	WBGene00168513	piRNA	opposite
WBGene00171128	-	piRNA	WBGene00172669	piRNA	opposite
WBGene00171128	-	piRNA	WBGene00047165	piRNA	opposite
WBGene00165481	-	piRNA	WBGene00171948	piRNA	opposite
WBGene00049050	-	piRNA	WBGene00166834	piRNA	opposite
WBGene00048229	-	piRNA	WBGene00174858	piRNA	opposite
WBGene00172587	-	piRNA	WBGene00165347	piRNA	opposite
WBGene00174850	-	piRNA	WBGene00048774	piRNA	opposite
WBGene00165889	-	piRNA	WBGene00047380	piRNA	opposite
WBGene00048082	-	piRNA	WBGene00169565	piRNA	opposite
WBGene00048082	-	piRNA	WBGene00045968	piRNA	opposite
WBGene00048082	-	piRNA	WBGene00047907	piRNA	opposite
WBGene00048082	-	piRNA	WBGene00174824	piRNA	opposite
WBGene00048082	-	piRNA	WBGene00174635	piRNA	opposite
WBGene00170364	-	piRNA	WBGene00047531	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00174206	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00166877	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00171792	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00166451	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00170392	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00045697	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00167704	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00048957	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00165645	piRNA	opposite
WBGene00166582	-	piRNA	WBGene00046546	piRNA	opposite
WBGene00166277	-	piRNA	WBGene00047469	piRNA	opposite
WBGene00166277	-	piRNA	WBGene00045977	piRNA	opposite
WBGene00166277	-	piRNA	WBGene00167501	piRNA	opposite
WBGene00166277	-	piRNA	WBGene00045536	piRNA	opposite
WBGene00166277	-	piRNA	WBGene00171546	piRNA	opposite
WBGene00046202	-	piRNA	WBGene00165366	piRNA	opposite
WBGene00046202	-	piRNA	WBGene00049566	piRNA	opposite
WBGene00048821	-	piRNA	WBGene00049355	piRNA	opposite
WBGene00048319	-	piRNA	WBGene00167145	piRNA	opposite
WBGene00048319	-	piRNA	WBGene00167937	piRNA	opposite
WBGene00169392	-	piRNA	WBGene00169723	piRNA	opposite
WBGene00169392	-	piRNA	WBGene00049716	piRNA	opposite
WBGene00169392	-	piRNA	WBGene00050299	piRNA	opposite
WBGene00013322	-	protein_coding	WBGene00049163	piRNA	opposite
WBGene00013322	-	protein_coding	WBGene00172572	piRNA	opposite
WBGene00013322	-	protein_coding	WBGene00167819	piRNA	opposite
WBGene00013322	-	protein_coding	WBGene00049420	piRNA	opposite
WBGene00050377	-	piRNA	WBGene00174065	piRNA	opposite
WBGene00165127	-	piRNA	WBGene00172961	piRNA	opposite
WBGene00165127	-	piRNA	WBGene00171406	piRNA	opposite
WBGene00165127	-	piRNA	WBGene00046432	piRNA	opposite
WBGene00047489	-	piRNA	WBGene00172032	piRNA	opposite
WBGene00046505	-	piRNA	WBGene00167423	piRNA	opposite
WBGene00046505	-	piRNA	WBGene00048487	piRNA	opposite
WBGene00046505	-	piRNA	WBGene00172991	piRNA	opposite
WBGene00170794	-	piRNA	WBGene00049356	piRNA	opposite
WBGene00048448	-	piRNA	WBGene00173329	piRNA	opposite
WBGene00048448	-	piRNA	WBGene00166096	piRNA	opposite
WBGene00048448	-	piRNA	WBGene00049300	piRNA	opposite
WBGene00048448	-	piRNA	WBGene00050365	piRNA	opposite
WBGene00167742	-	piRNA	WBGene00167016	piRNA	opposite
WBGene00167742	-	piRNA	WBGene00170006	piRNA	opposite
WBGene00046953	-	piRNA	WBGene00049348	piRNA	opposite
WBGene00046953	-	piRNA	WBGene00172124	piRNA	opposite
WBGene00046953	-	piRNA	WBGene00174860	piRNA	opposite
WBGene00167744	-	piRNA	WBGene00169931	piRNA	opposite
WBGene00167744	-	piRNA	WBGene00174402	piRNA	opposite
WBGene00049829	-	piRNA	WBGene00168409	piRNA	opposite
WBGene00048265	-	piRNA	WBGene00171836	piRNA	opposite
WBGene00048265	-	piRNA	WBGene00167373	piRNA	opposite
WBGene00047266	-	piRNA	WBGene00169656	piRNA	opposite
WBGene00165778	-	piRNA	WBGene00048460	piRNA	opposite
WBGene00165778	-	piRNA	WBGene00170606	piRNA	opposite
WBGene00165778	-	piRNA	WBGene00049709	piRNA	opposite
WBGene00170855	-	piRNA	WBGene00048914	piRNA	opposite
WBGene00047846	-	piRNA	WBGene00050653	piRNA	opposite
WBGene00001336	-	protein_coding	WBGene00171536	piRNA	opposite
WBGene00001336	-	protein_coding	WBGene00171803	piRNA	opposite
WBGene00001336	-	protein_coding	WBGene00168023	piRNA	opposite
WBGene00167561	-	piRNA	WBGene00172932	piRNA	opposite
WBGene00044003	-	protein_coding	WBGene00047349	piRNA	opposite
WBGene00044003	-	protein_coding	WBGene00173765	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00048507	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00174549	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00050576	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00169228	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00168550	piRNA	opposite
WBGene00165320	-	piRNA	WBGene00167281	piRNA	opposite
WBGene00170360	-	piRNA	WBGene00166044	piRNA	opposite
WBGene00165849	-	piRNA	WBGene00049106	piRNA	opposite
WBGene00165849	-	piRNA	WBGene00046561	piRNA	opposite
WBGene00048659	-	piRNA	WBGene00048824	piRNA	opposite
WBGene00165721	-	piRNA	WBGene00046500	piRNA	opposite
WBGene00165721	-	piRNA	WBGene00050668	piRNA	opposite
WBGene00005208	-	protein_coding	WBGene00172685	piRNA	opposite
WBGene00005208	-	protein_coding	WBGene00049573	piRNA	opposite
WBGene00170025	-	piRNA	WBGene00045815	piRNA	opposite
WBGene00167920	-	piRNA	WBGene00165266	piRNA	opposite
WBGene00167920	-	piRNA	WBGene00047765	piRNA	opposite
WBGene00173126	-	piRNA	WBGene00172475	piRNA	opposite
WBGene00169085	-	piRNA	WBGene00171938	piRNA	opposite
WBGene00047541	-	piRNA	WBGene00048305	piRNA	opposite
WBGene00047541	-	piRNA	WBGene00171100	piRNA	opposite
WBGene00047850	-	piRNA	WBGene00050604	piRNA	opposite
WBGene00047850	-	piRNA	WBGene00049966	piRNA	opposite
WBGene00047850	-	piRNA	WBGene00049479	piRNA	opposite
WBGene00050831	-	piRNA	WBGene00045880	piRNA	opposite
WBGene00050831	-	piRNA	WBGene00170960	piRNA	opposite
WBGene00168138	-	piRNA	WBGene00167641	piRNA	opposite
WBGene00168138	-	piRNA	WBGene00168469	piRNA	opposite
WBGene00173681	-	piRNA	WBGene00169720	piRNA	opposite
WBGene00173681	-	piRNA	WBGene00048276	piRNA	opposite
WBGene00173681	-	piRNA	WBGene00166426	piRNA	opposite
WBGene00050344	-	piRNA	WBGene00173228	piRNA	opposite
WBGene00050344	-	piRNA	WBGene00171178	piRNA	opposite
WBGene00173151	-	piRNA	WBGene00168757	piRNA	opposite
WBGene00173151	-	piRNA	WBGene00174889	piRNA	opposite
WBGene00173151	-	piRNA	WBGene00165023	piRNA	opposite
WBGene00173151	-	piRNA	WBGene00170707	piRNA	opposite
WBGene00167850	-	piRNA	WBGene00047199	piRNA	opposite
WBGene00167850	-	piRNA	WBGene00174622	piRNA	opposite
WBGene00012420	-	protein_coding	WBGene00165862	piRNA	opposite
WBGene00012420	-	protein_coding	WBGene00168807	piRNA	opposite
WBGene00012420	-	protein_coding	WBGene00045950	piRNA	opposite
WBGene00166341	-	piRNA	WBGene00049649	piRNA	opposite
WBGene00165934	-	piRNA	WBGene00049934	piRNA	opposite
WBGene00165934	-	piRNA	WBGene00172640	piRNA	opposite
WBGene00048117	-	piRNA	WBGene00173450	piRNA	opposite
WBGene00048117	-	piRNA	WBGene00049148	piRNA	opposite
WBGene00172617	-	piRNA	WBGene00173271	piRNA	opposite
WBGene00172617	-	piRNA	WBGene00048321	piRNA	opposite
WBGene00165469	-	piRNA	WBGene00165554	piRNA	opposite
WBGene00165469	-	piRNA	WBGene00173079	piRNA	opposite
WBGene00172630	-	piRNA	WBGene00049333	piRNA	opposite
WBGene00044244	-	protein_coding	WBGene00170030	piRNA	opposite
WBGene00168693	-	piRNA	WBGene00170295	piRNA	opposite
WBGene00006774	-	protein_coding	WBGene00166055	piRNA	opposite
WBGene00268190	-	pseudogene	WBGene00173041	piRNA	opposite
WBGene00006589	-	protein_coding	WBGene00170432	piRNA	opposite
WBGene00011402	-	protein_coding	WBGene00171335	piRNA	opposite
WBGene00003462	-	protein_coding	WBGene00169980	piRNA	opposite
WBGene00003462	-	protein_coding	WBGene00168798	piRNA	opposite
WBGene00202286	-	ncRNA	WBGene00170381	piRNA	opposite
WBGene00005055	-	protein_coding	WBGene00171858	piRNA	opposite
WBGene00015088	-	protein_coding	WBGene00167435	piRNA	opposite
WBGene00000615	-	protein_coding	WBGene00167900	piRNA	opposite
WBGene00200984	-	ncRNA	WBGene00165092	piRNA	opposite
WBGene00012180	-	protein_coding	WBGene00168125	piRNA	opposite
WBGene00007458	-	protein_coding	WBGene00046833	piRNA	opposite
WBGene00015247	-	protein_coding	WBGene00006599	protein_coding	opposite
WBGene00001728	-	protein_coding	WBGene00019819	protein_coding	opposite
WBGene00019299	-	protein_coding	WBGene00019300	protein_coding	opposite
WBGene00015997	-	protein_coding	WBGene00015994	protein_coding	opposite
WBGene00200850	-	ncRNA	WBGene00015993	protein_coding	opposite
WBGene00023183	-	snoRNA	WBGene00021939	protein_coding	opposite
WBGene00021925	-	protein_coding	WBGene00021923	protein_coding	opposite
WBGene00001104	-	protein_coding	WBGene00022427	protein_coding	opposite
WBGene00198204	-	ncRNA	WBGene00019462	protein_coding	opposite
WBGene00021876	-	protein_coding	WBGene00235350	protein_coding	opposite
WBGene00171446	-	piRNA	WBGene00023484	protein_coding	opposite
WBGene00021881	-	protein_coding	WBGene00021872	protein_coding	opposite
WBGene00201731	-	ncRNA	WBGene00022059	protein_coding	opposite
WBGene00044470	-	protein_coding	WBGene00015652	protein_coding	opposite
WBGene00015038	-	protein_coding	WBGene00015037	protein_coding	opposite
WBGene00021370	-	protein_coding	WBGene00021365	protein_coding	opposite
WBGene00195048	-	protein_coding	WBGene00019531	protein_coding	opposite
WBGene00195048	-	protein_coding	WBGene00019530	protein_coding	opposite
WBGene00195048	-	protein_coding	WBGene00235369	protein_coding	opposite
WBGene00195048	-	protein_coding	WBGene00019529	protein_coding	opposite
WBGene00019534	-	protein_coding	WBGene00001033	protein_coding	opposite
WBGene00019534	-	protein_coding	WBGene00019535	protein_coding	opposite
WBGene00017488	-	protein_coding	WBGene00017486	protein_coding	opposite
WBGene00020977	-	protein_coding	WBGene00020976	protein_coding	opposite
WBGene00197297	-	ncRNA	WBGene00019947	protein_coding	opposite
WBGene00197297	-	ncRNA	WBGene00019946	protein_coding	opposite
WBGene00201396	-	ncRNA	WBGene00019955	protein_coding	opposite
WBGene00019718	-	protein_coding	WBGene00019955	protein_coding	opposite
WBGene00044481	-	protein_coding	WBGene00022682	protein_coding	opposite
WBGene00196259	-	ncRNA	WBGene00017900	protein_coding	opposite
WBGene00000684	-	protein_coding	WBGene00017591	protein_coding	opposite
WBGene00235374	-	protein_coding	WBGene00020004	protein_coding	opposite
WBGene00050518	-	piRNA	WBGene00006214	protein_coding	opposite
WBGene00168016	-	piRNA	WBGene00020354	protein_coding	opposite
WBGene00174315	-	piRNA	WBGene00020356	protein_coding	opposite
WBGene00165049	-	piRNA	WBGene00021177	protein_coding	opposite
WBGene00172686	-	piRNA	WBGene00006208	protein_coding	opposite
WBGene00046840	-	piRNA	WBGene00006208	protein_coding	opposite
WBGene00169207	-	piRNA	WBGene00006208	protein_coding	opposite
WBGene00171797	-	piRNA	WBGene00006209	protein_coding	opposite
WBGene00046359	-	piRNA	WBGene00006209	protein_coding	opposite
WBGene00047236	-	piRNA	WBGene00006209	protein_coding	opposite
WBGene00173366	-	piRNA	WBGene00006207	protein_coding	opposite
WBGene00168847	-	piRNA	WBGene00005639	protein_coding	opposite
WBGene00171019	-	piRNA	WBGene00005639	protein_coding	opposite
WBGene00172939	-	piRNA	WBGene00005639	protein_coding	opposite
WBGene00171822	-	piRNA	WBGene00005638	protein_coding	opposite
WBGene00199124	-	ncRNA	WBGene00015626	protein_coding	opposite
WBGene00015326	-	protein_coding	WBGene00015330	protein_coding	opposite
WBGene00006428	-	protein_coding	WBGene00014997	protein_coding	opposite
WBGene00046656	-	piRNA	WBGene00016055	protein_coding	opposite
WBGene00170806	-	piRNA	WBGene00016054	protein_coding	opposite
WBGene00174913	-	piRNA	WBGene00002247	protein_coding	opposite
WBGene00048194	-	piRNA	WBGene00002247	protein_coding	opposite
WBGene00167285	-	piRNA	WBGene00002247	protein_coding	opposite
WBGene00045711	-	piRNA	WBGene00002247	protein_coding	opposite
WBGene00167905	-	piRNA	WBGene00002247	protein_coding	opposite
WBGene00048379	-	piRNA	WBGene00006586	protein_coding	opposite
WBGene00170658	-	piRNA	WBGene00006586	protein_coding	opposite
WBGene00048978	-	piRNA	WBGene00006586	protein_coding	opposite
WBGene00022001	-	pseudogene	WBGene00006549	protein_coding	opposite
WBGene00172788	-	piRNA	WBGene00018317	protein_coding	opposite
WBGene00172788	-	piRNA	WBGene00018321	protein_coding	opposite
WBGene00172788	-	piRNA	WBGene00018316	protein_coding	opposite
WBGene00171284	-	piRNA	WBGene00022774	protein_coding	opposite
WBGene00171284	-	piRNA	WBGene00022773	protein_coding	opposite
WBGene00171284	-	piRNA	WBGene00022772	protein_coding	opposite
WBGene00170913	-	piRNA	WBGene00022771	protein_coding	opposite
WBGene00166088	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00173964	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00170479	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00050658	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00168890	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00165129	-	piRNA	WBGene00021152	protein_coding	opposite
WBGene00165428	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00050657	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00174381	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00165392	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00045927	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00046870	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00173208	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00172963	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00173805	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00165848	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00169040	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00165834	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00172250	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00196778	-	ncRNA	WBGene00001439	protein_coding	opposite
WBGene00174585	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00170159	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00046673	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00166514	-	piRNA	WBGene00001439	protein_coding	opposite
WBGene00165726	-	piRNA	WBGene00015253	protein_coding	opposite
WBGene00167774	-	piRNA	WBGene00016951	protein_coding	opposite
WBGene00169852	-	piRNA	WBGene00016951	protein_coding	opposite
WBGene00048763	-	piRNA	WBGene00016951	protein_coding	opposite
WBGene00016288	-	protein_coding	WBGene00016287	protein_coding	opposite
WBGene00049015	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00045886	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00049088	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00166900	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00166687	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00171340	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00045738	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00048001	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00046981	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00046084	-	piRNA	WBGene00015680	protein_coding	opposite
WBGene00201872	-	ncRNA	WBGene00015539	protein_coding	opposite
WBGene00170782	-	piRNA	WBGene00015539	protein_coding	opposite
WBGene00047083	-	piRNA	WBGene00015539	protein_coding	opposite
WBGene00168426	-	piRNA	WBGene00015539	protein_coding	opposite
WBGene00172972	-	piRNA	WBGene00015539	protein_coding	opposite
WBGene00015540	-	protein_coding	WBGene00015539	protein_coding	opposite
WBGene00048889	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00172227	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00174352	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00048924	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00047205	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00166092	-	piRNA	WBGene00006780	protein_coding	opposite
WBGene00200594	-	ncRNA	WBGene00006780	protein_coding	opposite
WBGene00167481	-	piRNA	WBGene00016722	protein_coding	opposite
WBGene00171995	-	piRNA	WBGene00016722	protein_coding	opposite
WBGene00047689	-	piRNA	WBGene00016722	protein_coding	opposite
WBGene00046061	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00167620	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00169751	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00048109	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00048205	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00170731	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00168326	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00047245	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00165482	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00174133	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00172332	-	piRNA	WBGene00019205	protein_coding	opposite
WBGene00047936	-	piRNA	WBGene00015700	protein_coding	opposite
WBGene00174063	-	piRNA	WBGene00016761	protein_coding	opposite
WBGene00166469	-	piRNA	WBGene00016761	protein_coding	opposite
WBGene00172339	-	piRNA	WBGene00016761	protein_coding	opposite
WBGene00200785	-	ncRNA	WBGene00016761	protein_coding	opposite
WBGene00166033	-	piRNA	WBGene00016760	protein_coding	opposite
WBGene00166033	-	piRNA	WBGene00016759	protein_coding	opposite
WBGene00166252	-	piRNA	WBGene00005724	protein_coding	opposite
WBGene00173960	-	piRNA	WBGene00005724	protein_coding	opposite
WBGene00022243	-	protein_coding	WBGene00022232	protein_coding	opposite
WBGene00022244	-	protein_coding	WBGene00022232	protein_coding	opposite
WBGene00044752	-	pseudogene	WBGene00002033	protein_coding	opposite
WBGene00049835	-	piRNA	WBGene00022252	protein_coding	opposite
WBGene00022247	-	protein_coding	WBGene00022252	protein_coding	opposite
WBGene00167129	-	piRNA	WBGene00004169	protein_coding	opposite
WBGene00165002	-	piRNA	WBGene00004169	protein_coding	opposite
WBGene00169413	-	piRNA	WBGene00004169	protein_coding	opposite
WBGene00174818	-	piRNA	WBGene00004169	protein_coding	opposite
WBGene00166253	-	piRNA	WBGene00235291	protein_coding	opposite
WBGene00165163	-	piRNA	WBGene00235291	protein_coding	opposite
WBGene00198834	-	ncRNA	WBGene00016613	protein_coding	opposite
WBGene00002274	-	protein_coding	WBGene00001029	protein_coding	opposite
WBGene00018162	-	protein_coding	WBGene00018168	protein_coding	opposite
WBGene00015284	-	protein_coding	WBGene00194839	protein_coding	opposite
WBGene00168805	-	piRNA	WBGene00015938	protein_coding	opposite
WBGene00168305	-	piRNA	WBGene00015938	protein_coding	opposite
WBGene00166171	-	piRNA	WBGene00015938	protein_coding	opposite
WBGene00165404	-	piRNA	WBGene00015938	protein_coding	opposite
WBGene00199042	-	ncRNA	WBGene00015938	protein_coding	opposite
WBGene00020686	-	protein_coding	WBGene00020685	protein_coding	opposite
WBGene00020687	-	protein_coding	WBGene00020682	protein_coding	opposite
WBGene00197551	-	ncRNA	WBGene00020680	protein_coding	opposite
WBGene00166996	-	piRNA	WBGene00002178	protein_coding	opposite
WBGene00044352	-	protein_coding	WBGene00022725	protein_coding	opposite
WBGene00005811	-	pseudogene	WBGene00005941	protein_coding	opposite
WBGene00005206	-	pseudogene	WBGene00021542	protein_coding	opposite
WBGene00000687	-	protein_coding	WBGene00016400	protein_coding	opposite
WBGene00199387	-	ncRNA	WBGene00006748	protein_coding	opposite
WBGene00165999	-	piRNA	WBGene00006504	protein_coding	opposite
WBGene00200966	-	ncRNA	WBGene00006504	protein_coding	opposite
WBGene00198124	-	ncRNA	WBGene00017052	protein_coding	opposite
WBGene00044505	-	protein_coding	WBGene00017050	protein_coding	opposite
WBGene00044505	-	protein_coding	WBGene00236806	protein_coding	opposite
WBGene00015536	-	protein_coding	WBGene00015532	protein_coding	opposite
WBGene00015216	-	protein_coding	WBGene00006814	protein_coding	opposite
WBGene00001934	-	protein_coding	WBGene00001936	protein_coding	opposite
WBGene00018470	-	protein_coding	WBGene00018468	protein_coding	opposite
WBGene00001456	-	protein_coding	WBGene00002173	protein_coding	opposite
WBGene00016703	-	protein_coding	WBGene00016698	protein_coding	opposite
WBGene00022968	-	snoRNA	WBGene00016957	protein_coding	opposite
WBGene00002080	-	protein_coding	WBGene00003827	protein_coding	opposite
WBGene00002080	-	protein_coding	WBGene00016791	protein_coding	opposite
WBGene00201648	-	ncRNA	WBGene00004732	protein_coding	opposite
WBGene00015050	-	protein_coding	WBGene00015047	protein_coding	opposite
