DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
16931819	16931819	0	False	False	200	16931619	16931619	0	ADOG	X	.	.	16931619	ncRNA	gene_id "WBGene00022951"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00022951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1705	11704.0	WormBase	16929914	+	gene	False	N2-J2-3__split	False
8130291	8130291	0	False	False	200	8130091	8130091	0	ADOG	I	.	.	8130091	protein_coding	gene_id "WBGene00003136"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4290	3800.0	WormBase	8125801	+	gene	False	N2HS_J2B_spl	False
7960358	7960358	0	False	False	200	7960158	7960158	0	ADOG	I	.	.	7960158	protein_coding	gene_id "WBGene00011919"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1511	679.0	WormBase	7958647	+	gene	False	N2HS_J2B_spl	False
7049032	7049032	0	False	False	200	7048832	7048832	0	ADOG	I	.	.	7048832	protein_coding	gene_id "WBGene00004773"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004773	0	0	0	['WBGene00196188']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9932	8338.0	WormBase	7038900	+	gene	False	N2HS_J2B_spl	False
6235591	6235591	0	True	False	200	6235391	6235391	0	ADOG	I	.	.	6235391	protein_coding	gene_id "WBGene00016752"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	683	743.0	WormBase	6234708	+	gene	False	N2HS_J2B_spl	False
5431712	5431712	0	False	False	200	5431512	5431512	0	ADOG	I	.	.	5431512	piRNA	gene_id "WBGene00170835"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3293.0	WormBase	5431492	+	gene	False	N2HS_J2B_spl	False
4726979	4726979	0	True	False	200	4726779	4726779	0	ADOG	I	.	.	4726779	protein_coding	gene_id "WBGene00015694"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2714	501.0	WormBase	4724065	+	gene	False	N2HS_J2B_spl	False
835477	835477	0	False	False	200	835277	835277	0	ADOG	I	.	.	835277	protein_coding	gene_id "WBGene00022518"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022518	0	0	0	['WBGene00200408', 'WBGene00197978']	0	0	0	0	0	0	0	0	0	['WBGene00201436', 'WBGene00202093', 'WBGene00195610', 'WBGene00200506', 'WBGene00197264']	0	0	['WBGene00023398']	0.0	0	0	0	0.0	31909	2719.0	WormBase	803368	+	gene	False	N2HS_J2B_spl	False
280645	280645	0	False	False	200	280445	280445	0	ADOG	I	.	.	280445	protein_coding	gene_id "WBGene00016904"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	325	3055.0	WormBase	280120	+	gene	False	N2HS_J2B_spl	False
245614	245614	0	False	False	200	245414	245414	0	ADOG	I	.	.	245414	pseudogene	gene_id "WBGene00021668"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4923	6704.0	WormBase	240491	+	gene	False	N2HS_J2B_spl	False
1010113	1010113	0	False	False	200	1009913	1009913	0	ADOG	III	.	.	1009913	protein_coding	gene_id "WBGene00189956"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00189956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1477	622.0	WormBase	1008436	+	gene	False	N2HS_J2A_split	False
179095	179095	0	False	False	200	178895	178895	0	ADOG	III	.	.	178895	ncRNA	gene_id "WBGene00195034"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	19	647.0	WormBase	178876	+	gene	False	N2HS_J2A_split	False
15184325	15184325	0	False	False	200	15184125	15184125	0	ADOG	V	.	.	15184125	protein_coding	gene_id "WBGene00011670"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1685	581.0	WormBase	15182440	+	gene	False	N2HS_J2A_split	False
8934465	8934465	0	False	False	200	8934265	8934265	0	ADOG	V	.	.	8934265	protein_coding	gene_id "WBGene00019202"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1647	811.0	WormBase	8932618	+	gene	False	N2HS_J2A_split	False
14434041	14434041	0	False	False	200	14433841	14433841	0	ADOG	I	.	.	14433841	protein_coding	gene_id "WBGene00013671"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1048	3529.0	WormBase	14432793	+	gene	False	N2HS_J2A_split	False
13935870	13935870	0	False	False	200	13935670	13935670	0	ADOG	II	.	.	13935670	ncRNA	gene_id "WBGene00200137"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	198	8613.0	WormBase	13935472	+	gene	False	N2HS_J2B_sp	False
8312241	8312241	0	False	False	200	8312041	8312041	0	ADOG	V	.	.	8312041	protein_coding	gene_id "WBGene00044356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	531	6394.0	WormBase	8311510	+	gene	False	N2HS_J2B_spl	False
89443	89443	0	False	False	200	89243	89243	0	ADOG	III	.	.	89243	protein_coding	gene_id "WBGene00018793"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1684	25660.0	WormBase	87559	+	gene	False	N2HS_J2B_s	False
16632219	16632219	0	True	False	200	16632019	16632019	0	ADOG	IV	.	.	16632019	piRNA	gene_id "WBGene00047117"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	1222.0	WormBase	16631999	+	gene	False	N2HS_J2B_sp	False
16389488	16389488	0	False	False	200	16389288	16389288	0	ADOG	IV	.	.	16389288	ncRNA	gene_id "WBGene00195948"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195948	0	0	0	0	0	0	0	0	0	['WBGene00014560']	0	0	0	0	0	0	0	0.0	0	0	0	0.0	89	572.0	WormBase	16389199	+	gene	False	N2HS_J2B_sp	False
16269285	16269285	0	False	False	200	16269085	16269085	0	ADOG	IV	.	.	16269085	piRNA	gene_id "WBGene00173491"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	595.0	WormBase	16269065	+	gene	False	N2HS_J2B_sp	False
16030146	16030146	0	False	False	200	16029946	16029946	0	ADOG	IV	.	.	16029946	piRNA	gene_id "WBGene00174370"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	1744.0	WormBase	16029926	+	gene	False	N2HS_J2B_sp	False
16029514	16029514	0	False	False	200	16029314	16029314	0	ADOG	IV	.	.	16029314	piRNA	gene_id "WBGene00047699"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	322.0	WormBase	16029294	+	gene	False	N2HS_J2B_sp	False
15769061	15769061	0	False	False	200	15768861	15768861	0	ADOG	IV	.	.	15768861	piRNA	gene_id "WBGene00047334"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	615.0	WormBase	15768841	+	gene	False	N2HS_J2B_sp	False
15269433	15269433	0	False	False	200	15269233	15269233	0	ADOG	IV	.	.	15269233	piRNA	gene_id "WBGene00172249"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	459.0	WormBase	15269213	+	gene	False	N2HS_J2B_sp	False
15165431	15165431	0	False	False	200	15165231	15165231	0	ADOG	IV	.	.	15165231	piRNA	gene_id "WBGene00169435"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	416.0	WormBase	15165211	+	gene	False	N2HS_J2B_sp	False
15120441	15120441	0	False	False	200	15120241	15120241	0	ADOG	IV	.	.	15120241	protein_coding	gene_id "WBGene00255546"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00255546	0	0	0	0	['WBGene00165319']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1551	278.0	WormBase	15118690	+	gene	False	N2HS_J2B_sp	False
14747316	14747316	0	False	False	200	14747116	14747116	0	ADOG	IV	.	.	14747116	piRNA	gene_id "WBGene00046320"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	1504.0	WormBase	14747096	+	gene	False	N2HS_J2B_sp	False
14688455	14688455	0	False	False	200	14688255	14688255	0	ADOG	IV	.	.	14688255	piRNA	gene_id "WBGene00168198"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	2074.0	WormBase	14688235	+	gene	False	N2HS_J2B_sp	False
14602858	14602858	0	False	False	200	14602658	14602658	0	ADOG	IV	.	.	14602658	piRNA	gene_id "WBGene00046037"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	223.0	WormBase	14602638	+	gene	False	N2HS_J2B_sp	False
14587061	14587061	0	False	False	200	14586861	14586861	0	ADOG	IV	.	.	14586861	piRNA	gene_id "WBGene00049606"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	215.0	WormBase	14586841	+	gene	False	N2HS_J2B_sp	False
14527543	14527543	0	False	False	200	14527343	14527343	0	ADOG	IV	.	.	14527343	pseudogene	gene_id "WBGene00045313"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	250	240.0	WormBase	14527093	+	gene	False	N2HS_J2B_sp	False
14431973	14431973	0	False	False	200	14431773	14431773	0	ADOG	IV	.	.	14431773	piRNA	gene_id "WBGene00048304"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	353.0	WormBase	14431753	+	gene	False	N2HS_J2B_sp	False
14203018	14203018	0	False	False	200	14202818	14202818	0	ADOG	IV	.	.	14202818	piRNA	gene_id "WBGene00170903"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	412.0	WormBase	14202798	+	gene	False	N2HS_J2B_sp	False
14202275	14202275	0	False	False	200	14202075	14202075	0	ADOG	IV	.	.	14202075	piRNA	gene_id "WBGene00045904"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00045904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	304.0	WormBase	14202055	+	gene	False	N2HS_J2B_sp	False
14201980	14201980	0	False	False	200	14201780	14201780	0	ADOG	IV	.	.	14201780	pseudogene	gene_id "WBGene00008534"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00008534	0	0	0	0	['WBGene00045766']	0	0	0	0	0	0	0	0	0	['WBGene00167381', 'WBGene00170543']	0	0	0.0	0	0	0	0.0	2517	275.0	WormBase	14199263	+	gene	False	N2HS_J2B_sp	False
14173416	14173416	0	False	False	200	14173216	14173216	0	ADOG	IV	.	.	14173216	protein_coding	gene_id "WBGene00011021"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011021	0	0	0	0	['WBGene00049084']	0	0	0	0	0	0	0	0	0	['WBGene00172599']	0	0	0.0	0	0	0	0.0	735	1301.0	WormBase	14172481	+	gene	False	N2HS_J2B_sp	False
14048585	14048585	0	False	False	200	14048385	14048385	0	ADOG	IV	.	.	14048385	piRNA	gene_id "WBGene00172936"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	532.0	WormBase	14048365	+	gene	False	N2HS_J2B_sp	False
13927504	13927504	0	True	False	200	13927304	13927304	0	ADOG	IV	.	.	13927304	piRNA	gene_id "WBGene00166230"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	568.0	WormBase	13927284	+	gene	False	N2HS_J2B_sp	False
13858607	13858607	0	False	False	200	13858407	13858407	0	ADOG	IV	.	.	13858407	piRNA	gene_id "WBGene00047698"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	435.0	WormBase	13858387	+	gene	False	N2HS_J2B_sp	False
16707565	16707565	0	False	False	200	16707365	16707365	0	ADOG	IV	.	.	16707365	piRNA	gene_id "WBGene00174880"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	330.0	WormBase	16707345	+	gene	False	N2HS_J2B_sp	False
16927362	16927362	0	False	False	200	16927162	16927162	0	ADOG	IV	.	.	16927162	protein_coding	gene_id "WBGene00013786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2770	1172.0	WormBase	16924392	+	gene	False	N2HS_J2B_sp	False
17126466	17126466	0	False	False	200	17126266	17126266	0	ADOG	IV	.	.	17126266	protein_coding	gene_id "WBGene00006405"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6582	3589.0	WormBase	17119684	+	gene	False	N2HS_J2B_sp	False
3672212	3672212	0	False	False	200	3672012	3672012	0	ADOG	V	.	.	3672012	protein_coding	gene_id "WBGene00194902"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00194902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1171	1368.0	WormBase	3670841	+	gene	False	N2HS_J2B_spl	False
8183642	8183642	0	False	False	200	8183442	8183442	0	ADOG	V	.	.	8183442	protein_coding	gene_id "WBGene00005648"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4311	288.0	WormBase	8179131	+	gene	False	N2HS_J2B_spl	False
7995517	7995517	0	False	False	200	7995317	7995317	0	ADOG	V	.	.	7995317	ncRNA	gene_id "WBGene00195810"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	67	861.0	WormBase	7995250	+	gene	False	N2HS_J2B_spl	False
7265577	7265577	0	True	False	200	7265377	7265377	0	ADOG	V	.	.	7265377	pseudogene	gene_id "WBGene00023235"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	801	976.0	WormBase	7264576	+	gene	False	N2HS_J2B_spl	False
6452431	6452431	0	False	False	200	6452231	6452231	0	ADOG	V	.	.	6452231	protein_coding	gene_id "WBGene00020264"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1333	965.0	WormBase	6450898	+	gene	False	N2HS_J2B_spl	False
6363197	6363197	0	False	False	200	6362997	6362997	0	ADOG	V	.	.	6362997	protein_coding	gene_id "WBGene00017430"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017430	0	0	0	['WBGene00197288', 'WBGene00198466']	0	0	0	0	0	0	0	0	0	['WBGene00197643', 'WBGene00199728', 'WBGene00197663']	0	0	0	0.0	0	0	0	0.0	6972	11362.0	WormBase	6356025	+	gene	False	N2HS_J2B_spl	False
6245217	6245217	0	False	False	200	6245017	6245017	0	ADOG	V	.	.	6245017	ncRNA	gene_id "WBGene00197591"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	210	1682.0	WormBase	6244807	+	gene	False	N2HS_J2B_spl	False
5614614	5614614	0	False	False	200	5614414	5614414	0	ADOG	V	.	.	5614414	ncRNA	gene_id "WBGene00201036"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	245	610.0	WormBase	5614169	+	gene	False	N2HS_J2B_spl	False
5270944	5270944	0	False	False	200	5270744	5270744	0	ADOG	V	.	.	5270744	protein_coding	gene_id "WBGene00015075"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1259	3330.0	WormBase	5269485	+	gene	False	N2HS_J2B_spl	False
4870555	4870555	0	False	False	200	4870355	4870355	0	ADOG	V	.	.	4870355	protein_coding	gene_id "WBGene00005110"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4707	1948.0	WormBase	4865648	+	gene	False	N2HS_J2B_spl	False
3670831	3670831	0	False	False	200	3670631	3670631	0	ADOG	V	.	.	3670631	protein_coding	gene_id "WBGene00044527"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1903	210.0	WormBase	3668728	+	gene	False	N2HS_J2B_spl	False
369288	369288	0	False	False	200	369088	369088	0	ADOG	V	.	.	369088	protein_coding	gene_id "WBGene00021450"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4138	1245.0	WormBase	364950	+	gene	False	N2HS_J2B_spl	False
3571591	3571591	0	True	False	200	3571391	3571391	0	ADOG	V	.	.	3571391	protein_coding	gene_id "WBGene00018229"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	195	1322.0	WormBase	3571196	+	gene	False	N2HS_J2B_spl	False
3083227	3083227	0	False	False	200	3083027	3083027	0	ADOG	V	.	.	3083027	protein_coding	gene_id "WBGene00016852"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1256	618.0	WormBase	3081771	+	gene	False	N2HS_J2B_spl	False
3077373	3077373	0	False	False	200	3077173	3077173	0	ADOG	V	.	.	3077173	pseudogene	gene_id "WBGene00016854"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00016854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1766	899.0	WormBase	3075407	+	gene	False	N2HS_J2B_spl	False
2883953	2883953	0	False	False	200	2883753	2883753	0	ADOG	V	.	.	2883753	protein_coding	gene_id "WBGene00002055"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2360	958.0	WormBase	2881393	+	gene	False	N2HS_J2B_spl	False
1588136	1588136	0	False	False	200	1587936	1587936	0	ADOG	V	.	.	1587936	protein_coding	gene_id "WBGene00017508"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	730	612.0	WormBase	1587206	+	gene	False	N2HS_J2B_spl	False
1471305	1471305	0	False	False	200	1471105	1471105	0	ADOG	V	.	.	1471105	protein_coding	gene_id "WBGene00018757"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3361	3967.0	WormBase	1467744	+	gene	False	N2HS_J2B_spl	False
1461813	1461813	0	False	False	200	1461613	1461613	0	ADOG	V	.	.	1461613	protein_coding	gene_id "WBGene00019978"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1244	3377.0	WormBase	1460369	+	gene	False	N2HS_J2B_spl	False
1446032	1446032	0	False	False	200	1445832	1445832	0	ADOG	V	.	.	1445832	protein_coding	gene_id "WBGene00000559"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	451	1363.0	WormBase	1445381	+	gene	False	N2HS_J2B_spl	False
810032	810032	0	False	False	200	809832	809832	0	ADOG	V	.	.	809832	pseudogene	gene_id "WBGene00206411"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00206411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	367	961.0	WormBase	809465	+	gene	False	N2HS_J2B_spl	False
615108	615108	0	False	False	200	614908	614908	0	ADOG	V	.	.	614908	pseudogene	gene_id "WBGene00022755"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00022755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2127	668.0	WormBase	612781	+	gene	False	N2HS_J2B_spl	False
465163	465163	0	False	False	200	464963	464963	0	ADOG	V	.	.	464963	protein_coding	gene_id "WBGene00019742"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2363	794.0	WormBase	462600	+	gene	False	N2HS_J2B_spl	False
13714738	13714738	0	False	False	200	13714538	13714538	0	ADOG	IV	.	.	13714538	piRNA	gene_id "WBGene00049618"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	551.0	WormBase	13714518	+	gene	False	N2HS_J2B_sp	False
13714328	13714328	0	False	False	200	13714128	13714128	0	ADOG	IV	.	.	13714128	piRNA	gene_id "WBGene00046634"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	268.0	WormBase	13714108	+	gene	False	N2HS_J2B_sp	False
8491297	8491297	0	True	False	200	8491097	8491097	0	ADOG	III	.	.	8491097	protein_coding	gene_id "WBGene00018366"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	473	2781.0	WormBase	8490624	+	gene	False	N2HS_J2B_s	False
4437518	4437518	0	False	False	200	4437318	4437318	0	ADOG	IV	.	.	4437318	protein_coding	gene_id "WBGene00019948"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2191	8672.0	WormBase	4435127	+	gene	False	N2HS_J2B_sp	False
4150255	4150255	0	False	False	200	4150055	4150055	0	ADOG	IV	.	.	4150055	pseudogene	gene_id "WBGene00019932"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00019932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1914	517.0	WormBase	4148141	+	gene	False	N2HS_J2B_sp	False
3903844	3903844	0	False	False	200	3903644	3903644	0	ADOG	IV	.	.	3903644	protein_coding	gene_id "WBGene00006488"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	389	1276.0	WormBase	3903255	+	gene	False	N2HS_J2B_sp	False
3794244	3794244	0	False	False	200	3794044	3794044	0	ADOG	IV	.	.	3794044	protein_coding	gene_id "WBGene00019546"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019546	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00198903']	0	0	0	0.0	0	0	0	0.0	9686	723.0	WormBase	3784358	+	gene	False	N2HS_J2B_sp	False
127840	127840	0	False	False	200	127640	127640	0	ADOG	IV	.	.	127640	protein_coding	gene_id "WBGene00017926"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	909	4776.0	WormBase	126731	+	gene	False	N2HS_J2B_sp	False
