DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense
7433401	7433401	0	False	False	2000	7431401	7431401	0	DOG	V	.	.	7435650	protein_coding	gene_id "WBGene00017565"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017565	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2285.0	2249	0.0	WormBase	7433401	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	['WBGene00005825']	['WBGene00005825']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8519346	8519346	0	False	False	400	8518946	8518946	0	DOG	V	.	.	8520896	protein_coding	gene_id "WBGene00018483"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018483	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.0	1550	0.0	WormBase	8519346	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9074784	9074784	0	False	False	200	9074584	9074584	0	DOG	V	.	.	9076322	protein_coding	gene_id "WBGene00020865"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020865	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256.0	1538	0.0	WormBase	9074784	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9082516	9082516	0	False	False	600	9081916	9081916	0	DOG	V	.	.	9082655	ncRNA	gene_id "WBGene00197625"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197625	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6194.0	139	0.0	WormBase	9082516	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9086858	9086858	0	True	True	7100	9082860	9082860	0	DOG	V	.	.	9087021	snRNA	gene_id "WBGene00194993"; gene_source "WormBase"; gene_biotype "snRNA";	WBGene00194993	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3998.0	163	0.0	WormBase	9086858	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00197625', 'WBGene00199247']	NA	['WBGene00195276']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9087293	9087293	0	True	True	7600	9087021	9087021	0	DOG	V	.	.	9087782	protein_coding	gene_id "WBGene00002015"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002015	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.0	489	0.0	WormBase	9087293	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00194993']	NA	NA	NA	['WBGene00197625', 'WBGene00199247']	NA	['WBGene00195276']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9089280	9089280	0	True	True	10800	9087782	9087782	0	DOG	V	.	.	9089766	protein_coding	gene_id "WBGene00002020"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002020	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498.0	486	0.0	WormBase	9089280	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00194993']	NA	NA	NA	['WBGene00197625', 'WBGene00199247']	NA	['WBGene00195276']	NA	NA	NA	NA	NA	['WBGene00002015']	['WBGene00002019']	['WBGene00002019']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9338859	9338859	0	False	False	300	9338559	9338559	0	DOG	V	.	.	9344218	protein_coding	gene_id "WBGene00019466"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019466	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5797.0	5359	0.0	WormBase	9338859	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000766']	['WBGene00000766']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9544611	9544611	0	False	True	4800	9544226	9544226	0	DOG	V	.	.	9545398	protein_coding	gene_id "WBGene00001909"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001909	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.0	787	0.0	WormBase	9544611	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00008238', 'WBGene00003160']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10034432	10034432	0	False	False	600	10033832	10033832	0	DOG	V	.	.	10034487	ncRNA	gene_id "WBGene00200542"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200542	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3338.0	55	0.0	WormBase	10034432	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10035746	10035746	0	False	True	1900	10034487	10034487	0	DOG	V	.	.	10036413	protein_coding	gene_id "WBGene00011544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011544	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259.0	667	0.0	WormBase	10035746	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200542']	NA	['WBGene00198809']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10041652	10041652	0	False	True	11200	10040022	10040022	0	DOG	V	.	.	10041776	ncRNA	gene_id "WBGene00198348"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198348	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630.0	124	0.0	WormBase	10041652	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200542', 'WBGene00199742']	NA	['WBGene00198809']	NA	NA	NA	NA	NA	['WBGene00011543', 'WBGene00011544']	['WBGene00010177']	['WBGene00010177']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10043437	10043437	0	True	True	13400	10041776	10041776	0	DOG	V	.	.	10043561	ncRNA	gene_id "WBGene00197228"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197228	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661.0	124	0.0	WormBase	10043437	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200542', 'WBGene00199742', 'WBGene00198348']	NA	['WBGene00198809']	NA	NA	NA	NA	NA	['WBGene00011543', 'WBGene00011544']	['WBGene00010177']	['WBGene00010177']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10048167	10048167	0	True	True	19500	10043561	10043561	0	DOG	V	.	.	10048388	ncRNA	gene_id "WBGene00197215"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197215	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606.0	221	0.0	WormBase	10048167	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200542', 'WBGene00199742', 'WBGene00198348', 'WBGene00197228']	NA	['WBGene00198809']	NA	NA	NA	NA	NA	['WBGene00011543', 'WBGene00011544']	['WBGene00010177']	['WBGene00010177']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10521992	10521992	0	False	False	200	10521792	10521792	0	DOG	V	.	.	10525908	protein_coding	gene_id "WBGene00007952"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007952	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2141.0	3916	0.0	WormBase	10521992	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10536755	10536755	0	False	False	200	10536555	10536555	0	DOG	V	.	.	10536899	ncRNA	gene_id "WBGene00201964"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201964	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.0	144	0.0	WormBase	10536755	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11769917	11769917	0	False	False	1800	11768117	11768117	0	DOG	V	.	.	11770015	miRNA	gene_id "WBGene00003344"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003344	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5535.0	98	0.0	WormBase	11769917	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004768']	['WBGene00004768']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12453955	12453955	0	False	False	600	12453355	12453355	0	DOG	V	.	.	12463008	protein_coding	gene_id "WBGene00001179"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001179	0	0	0	0	['WBGene00198454']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3247.0	9053	0.0	WormBase	12453955	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13908133	13908133	0	False	False	200	13907933	13907933	0	DOG	V	.	.	13909513	protein_coding	gene_id "WBGene00007365"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007365	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9645.0	1380	0.0	WormBase	13908133	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007363']	['WBGene00007363']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14412400	14412400	0	False	False	800	14411600	14411600	0	DOG	V	.	.	14415792	protein_coding	gene_id "WBGene00003834"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003834	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332.0	3392	0.0	WormBase	14412400	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007614']	['WBGene00007614']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15185891	15185891	0	False	False	1400	15184491	15184491	0	DOG	V	.	.	15186300	protein_coding	gene_id "WBGene00013568"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013568	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6407.0	409	0.0	WormBase	15185891	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013567']	['WBGene00013567']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15186582	15186582	0	False	True	2100	15186300	15186300	0	DOG	V	.	.	15187787	protein_coding	gene_id "WBGene00000883"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000883	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.0	1205	0.0	WormBase	15186582	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013568']	NA	['WBGene00013567']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18716075	18716075	0	False	False	5600	18710475	18710475	0	DOG	V	.	.	18719944	protein_coding	gene_id "WBGene00012456"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012456	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198676', 'WBGene00196033']	0	0	0	0	0	0	10295.0	3869	0.0	WormBase	18716075	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	['WBGene00050903']	['WBGene00050903']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00194680']	['WBGene00194680']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18720589	18720589	0	False	True	2300	18719944	18719944	0	DOG	V	.	.	18723771	pseudogene	gene_id "WBGene00045366"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045366	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.0	3182	0.0	WormBase	18720589	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00196033']	NA	NA	NA	NA	NA	NA	NA	['WBGene00012456']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18724748	18724748	0	True	True	15900	18723771	18723771	0	DOG	V	.	.	18725759	ncRNA	gene_id "WBGene00219343"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219343	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.0	1011	0.0	WormBase	18724748	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	['WBGene00045366']	NA	['WBGene00077454', 'WBGene00050903']	NA	NA	NA	NA	NA	['WBGene00198676', 'WBGene00196033']	NA	NA	NA	NA	NA	NA	NA	['WBGene00012456']	NA	['WBGene00194680']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18853127	18853127	0	False	False	400	18852727	18852727	0	DOG	V	.	.	18859221	protein_coding	gene_id "WBGene00006945"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006945	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15913.0	6094	0.0	WormBase	18853127	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012446']	['WBGene00012446']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19293632	19293632	0	False	False	200	19293432	19293432	0	DOG	V	.	.	19296823	protein_coding	gene_id "WBGene00010103"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010103	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2604.0	3191	0.0	WormBase	19293632	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19517172	19517172	0	True	True	7600	19513656	19513656	0	DOG	V	.	.	19517321	ncRNA	gene_id "WBGene00200892"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200892	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516.0	149	0.0	WormBase	19517172	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00077688', 'WBGene00012815']	['WBGene00012814']	['WBGene00012814']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19519925	19519925	0	True	True	10900	19517321	19517321	0	DOG	V	.	.	19533110	protein_coding	gene_id "WBGene00012813"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012813	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2604.0	13185	0.0	WormBase	19519925	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200892']	NA	NA	NA	NA	NA	NA	NA	['WBGene00077688', 'WBGene00012815']	['WBGene00012814']	['WBGene00012814']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20162649	20162649	0	False	False	5600	20157049	20157049	0	DOG	V	.	.	20164561	protein_coding	gene_id "WBGene00008944"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008944	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	24200.0	1912	0.0	WormBase	20162649	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00008945']	['WBGene00008945']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20473022	20473022	0	False	False	200	20472822	20472822	0	DOG	V	.	.	20476061	protein_coding	gene_id "WBGene00007124"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007124	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	526.0	3039	0.0	WormBase	20473022	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20497922	20497922	0	False	False	300	20497622	20497622	0	DOG	V	.	.	20499103	protein_coding	gene_id "WBGene00012615"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012615	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5437.0	1181	0.0	WormBase	20497922	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
179786	179786	0	False	False	300	179486	179486	0	DOG	X	.	.	182169	protein_coding	gene_id "WBGene00011611"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011611	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16652.0	2383	0.0	WormBase	179786	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1452695	1452695	0	False	False	400	1452295	1452295	0	DOG	X	.	.	1454000	protein_coding	gene_id "WBGene00016997"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016997	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6052.0	1305	0.0	WormBase	1452695	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00021044']	['WBGene00021044']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1474006	1474006	0	False	False	200	1473806	1473806	0	DOG	X	.	.	1474087	pseudogene	gene_id "WBGene00023263"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023263	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087.0	81	0.0	WormBase	1474006	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1500180	1500180	0	False	False	1700	1498480	1498480	0	DOG	X	.	.	1501852	protein_coding	gene_id "WBGene00017297"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017297	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499.0	1672	0.0	WormBase	1500180	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1504131	1504131	0	False	False	1600	1502531	1502531	0	DOG	X	.	.	1504841	ncRNA	gene_id "WBGene00006650"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00006650	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279.0	710	0.0	WormBase	1504131	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00017294']	['WBGene00017294']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2969752	2969752	0	False	False	200	2969552	2969552	0	DOG	X	.	.	2969848	miRNA	gene_id "WBGene00003262"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003262	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16021.0	96	0.0	WormBase	2969752	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3567355	3567355	0	False	False	300	3567055	3567055	0	DOG	X	.	.	3572549	protein_coding	gene_id "WBGene00006927"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006927	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381.0	5194	0.0	WormBase	3567355	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
