DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
13717736	13717736		False	False	200	13717536	13717536		ADOG	IV	.	.	13717756	piRNA	gene_id "WBGene00047304"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047304	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.0	20		WormBase	13717736	-	gene	False	N2HS_J2B_sp
13859618	13859618		True	False	300	13859318	13859318		ADOG	IV	.	.	13859638	piRNA	gene_id "WBGene00174523"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174523	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5481.0	20		WormBase	13859618	-	gene	False	N2HS_J2B_sp
13913690	13913690		False	False	200	13913490	13913490		ADOG	IV	.	.	13913710	piRNA	gene_id "WBGene00172459"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172459	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393.0	20		WormBase	13913690	-	gene	False	N2HS_J2B_sp
13986460	13986460		False	False	200	13986260	13986260		ADOG	IV	.	.	13986480	piRNA	gene_id "WBGene00047819"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047819	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.0	20		WormBase	13986460	-	gene	False	N2HS_J2B_sp
14269175	14269175		False	False	200	14268975	14268975		ADOG	IV	.	.	14269195	piRNA	gene_id "WBGene00175005"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00175005	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.0	20		WormBase	14269175	-	gene	False	N2HS_J2B_sp
14353035	14353035		False	False	200	14352835	14352835		ADOG	IV	.	.	14353055	piRNA	gene_id "WBGene00174746"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174746	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707.0	20		WormBase	14353035	-	gene	False	N2HS_J2B_sp
14424195	14424195		False	False	200	14423995	14423995		ADOG	IV	.	.	14424215	piRNA	gene_id "WBGene00170248"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170248	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.0	20		WormBase	14424195	-	gene	False	N2HS_J2B_sp
14445084	14445084		False	False	200	14444884	14444884		ADOG	IV	.	.	14445104	piRNA	gene_id "WBGene00172632"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172632	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.0	20		WormBase	14445084	-	gene	False	N2HS_J2B_sp
14449111	14449111		False	False	200	14448911	14448911		ADOG	IV	.	.	14449131	piRNA	gene_id "WBGene00173179"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173179	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2893.0	20		WormBase	14449111	-	gene	False	N2HS_J2B_sp
14450130	14450130		False	False	200	14449930	14449930		ADOG	IV	.	.	14450150	piRNA	gene_id "WBGene00168715"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168715	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.0	20		WormBase	14450130	-	gene	False	N2HS_J2B_sp
14452441	14452441		False	False	200	14452241	14452241		ADOG	IV	.	.	14452502	miRNA	gene_id "WBGene00255571"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00255571	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.0	61		WormBase	14452441	-	gene	False	N2HS_J2B_sp
14598363	14598363		False	False	300	14598063	14598063		ADOG	IV	.	.	14598383	piRNA	gene_id "WBGene00167625"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167625	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	890.0	20		WormBase	14598363	-	gene	False	N2HS_J2B_sp
14599593	14599593		True	False	200	14599393	14599393		ADOG	IV	.	.	14599613	piRNA	gene_id "WBGene00048341"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048341	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.0	20		WormBase	14599593	-	gene	False	N2HS_J2B_sp
14605859	14605859		True	False	200	14605659	14605659		ADOG	IV	.	.	14605879	piRNA	gene_id "WBGene00047540"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047540	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491.0	20		WormBase	14605859	-	gene	False	N2HS_J2B_sp
14614707	14614707		True	False	700	14614007	14614007		ADOG	IV	.	.	14614727	piRNA	gene_id "WBGene00167030"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167030	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	825.0	20		WormBase	14614707	-	gene	False	N2HS_J2B_sp
14872794	14872794		False	False	200	14872594	14872594		ADOG	IV	.	.	14872814	piRNA	gene_id "WBGene00172779"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172779	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.0	20		WormBase	14872794	-	gene	False	N2HS_J2B_sp
14876508	14876508		False	False	200	14876308	14876308		ADOG	IV	.	.	14876528	piRNA	gene_id "WBGene00167237"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167237	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.0	20		WormBase	14876508	-	gene	False	N2HS_J2B_sp
14950078	14950078		False	False	500	14949578	14949578		ADOG	IV	.	.	14950098	piRNA	gene_id "WBGene00166849"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166849	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140.0	20		WormBase	14950078	-	gene	False	N2HS_J2B_sp
15495737	15495737		False	False	200	15495537	15495537		ADOG	IV	.	.	15495757	piRNA	gene_id "WBGene00174127"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174127	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.0	20		WormBase	15495737	-	gene	False	N2HS_J2B_sp
15542639	15542639		False	False	300	15542339	15542339		ADOG	IV	.	.	15542659	piRNA	gene_id "WBGene00046814"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046814	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.0	20		WormBase	15542639	-	gene	False	N2HS_J2B_sp
15573605	15573605		False	False	200	15573405	15573405		ADOG	IV	.	.	15573625	piRNA	gene_id "WBGene00048344"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048344	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379.0	20		WormBase	15573605	-	gene	False	N2HS_J2B_sp
15728263	15728263		False	False	200	15728063	15728063		ADOG	IV	.	.	15728283	piRNA	gene_id "WBGene00165323"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165323	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.0	20		WormBase	15728263	-	gene	False	N2HS_J2B_sp
15857847	15857847		False	False	200	15857647	15857647		ADOG	IV	.	.	15857867	piRNA	gene_id "WBGene00050660"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050660	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	548.0	20		WormBase	15857847	-	gene	False	N2HS_J2B_sp
15865196	15865196		False	False	200	15864996	15864996		ADOG	IV	.	.	15865216	piRNA	gene_id "WBGene00171256"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171256	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	361.0	20		WormBase	15865196	-	gene	False	N2HS_J2B_sp
16561272	16561272		False	False	200	16561072	16561072		ADOG	IV	.	.	16561292	piRNA	gene_id "WBGene00050140"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050140	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024.0	20		WormBase	16561272	-	gene	False	N2HS_J2B_sp
16562712	16562712		False	False	300	16562412	16562412		ADOG	IV	.	.	16562732	piRNA	gene_id "WBGene00046512"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046512	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.0	20		WormBase	16562712	-	gene	False	N2HS_J2B_sp
16792244	16792244		False	False	200	16792044	16792044		ADOG	IV	.	.	16792264	piRNA	gene_id "WBGene00050663"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050663	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	407.0	20		WormBase	16792244	-	gene	False	N2HS_J2B_sp
16804366	16804366		False	False	200	16804166	16804166		ADOG	IV	.	.	16804386	piRNA	gene_id "WBGene00047297"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047297	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.0	20		WormBase	16804366	-	gene	False	N2HS_J2B_sp
16873111	16873111		False	False	200	16872911	16872911		ADOG	IV	.	.	16873131	piRNA	gene_id "WBGene00048141"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048141	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693.0	20		WormBase	16873111	-	gene	False	N2HS_J2B_sp
16874037	16874037		False	False	200	16873837	16873837		ADOG	IV	.	.	16874057	piRNA	gene_id "WBGene00171230"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171230	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.0	20		WormBase	16874037	-	gene	False	N2HS_J2B_sp
17131397	17131397		False	False	300	17131097	17131097		ADOG	IV	.	.	17131417	piRNA	gene_id "WBGene00173886"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173886	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.0	20		WormBase	17131397	-	gene	False	N2HS_J2B_sp
87756	87756		False	False	300	87456	87456		ADOG	V	.	.	87832	ncRNA	gene_id "WBGene00200227"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200227	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3925.0	76		WormBase	87756	-	gene	False	N2HS_J2B_spl
132450	132450		False	False	500	131950	131950		ADOG	V	.	.	134993	pseudogene	gene_id "WBGene00021001"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021001	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4416.0	2543		WormBase	132450	-	gene	False	N2HS_J2B_spl
137177	137177		False	False	200	136977	136977		ADOG	V	.	.	141370	protein_coding	gene_id "WBGene00044512"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044512	0	0	0	0	0	['WBGene00021003']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2184.0	4193		WormBase	137177	-	gene	False	N2HS_J2B_spl
276989	276989		False	False	3600	273389	273389		ADOG	V	.	.	281716	protein_coding	gene_id "WBGene00021983"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021983	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4052.0	4727		WormBase	276989	-	gene	False	N2HS_J2B_spl
410589	410589		False	False	400	410189	410189		ADOG	V	.	.	410930	lincRNA	gene_id "WBGene00219773"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219773	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7461.0	341		WormBase	410589	-	gene	False	N2HS_J2B_spl
508112	508112		False	False	1000	507112	507112		ADOG	V	.	.	509803	pseudogene	gene_id "WBGene00005851"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005851	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4889.0	1691		WormBase	508112	-	gene	False	N2HS_J2B_spl
554374	554374		False	False	500	553874	553874		ADOG	V	.	.	556155	protein_coding	gene_id "WBGene00005899"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005899	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207.0	1781		WormBase	554374	-	gene	False	N2HS_J2B_spl
643762	643762		False	False	400	643362	643362		ADOG	V	.	.	646199	protein_coding	gene_id "WBGene00018623"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018623	0	0	0	['WBGene00197369']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	869.0	2437		WormBase	643762	-	gene	False	N2HS_J2B_spl
658476	658476		False	False	200	658276	658276		ADOG	V	.	.	660310	protein_coding	gene_id "WBGene00017963"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017963	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	698.0	1834		WormBase	658476	-	gene	False	N2HS_J2B_spl
865074	865074		False	False	700	864374	864374		ADOG	V	.	.	866829	protein_coding	gene_id "WBGene00020155"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020155	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9992.0	1755		WormBase	865074	-	gene	False	N2HS_J2B_spl
998289	998289		False	False	200	998089	998089		ADOG	V	.	.	1003753	protein_coding	gene_id "WBGene00021749"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021749	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	18295.0	5464		WormBase	998289	-	gene	False	N2HS_J2B_spl
1184876	1184876		False	False	200	1184676	1184676		ADOG	V	.	.	1196146	protein_coding	gene_id "WBGene00021738"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021738	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.0	11270		WormBase	1184876	-	gene	False	N2HS_J2B_spl
1778325	1778325		False	False	200	1778125	1778125		ADOG	V	.	.	1779196	protein_coding	gene_id "WBGene00018112"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018112	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3407.0	871		WormBase	1778325	-	gene	False	N2HS_J2B_spl
1815852	1815852		True	False	200	1815652	1815652		ADOG	V	.	.	1821323	protein_coding	gene_id "WBGene00001632"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001632	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736.0	5471		WormBase	1815852	-	gene	False	N2HS_J2B_spl
1938056	1938056		False	False	400	1937656	1937656		ADOG	V	.	.	1938113	ncRNA	gene_id "WBGene00200219"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200219	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12491.0	57		WormBase	1938056	-	gene	False	N2HS_J2B_spl
1989476	1989476		False	False	200	1989276	1989276		ADOG	V	.	.	1992918	protein_coding	gene_id "WBGene00006589"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006589	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0	3442		WormBase	1989476	-	gene	False	N2HS_J2B_spl
2131476	2131476		False	False	900	2130576	2130576		ADOG	V	.	.	2140042	protein_coding	gene_id "WBGene00017724"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017724	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9517.0	8566		WormBase	2131476	-	gene	False	N2HS_J2B_spl
2164826	2164826		False	False	200	2164626	2164626		ADOG	V	.	.	2166779	protein_coding	gene_id "WBGene00016696"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016696	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	991.0	1953		WormBase	2164826	-	gene	False	N2HS_J2B_spl
2189586	2189586		False	False	300	2189286	2189286		ADOG	V	.	.	2191222	protein_coding	gene_id "WBGene00021166"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021166	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	22807.0	1636		WormBase	2189586	-	gene	False	N2HS_J2B_spl
2198059	2198059		False	False	700	2197359	2197359		ADOG	V	.	.	2201415	protein_coding	gene_id "WBGene00021167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021167	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6837.0	3356		WormBase	2198059	-	gene	False	N2HS_J2B_spl
2342016	2342016		False	False	300	2341716	2341716		ADOG	V	.	.	2344508	pseudogene	gene_id "WBGene00017494"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00017494	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	608.0	2492		WormBase	2342016	-	gene	False	N2HS_J2B_spl
2571527	2571527		False	False	200	2571327	2571327		ADOG	V	.	.	2573208	protein_coding	gene_id "WBGene00005608"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005608	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	784.0	1681		WormBase	2571527	-	gene	False	N2HS_J2B_spl
2844563	2844563		False	False	200	2844363	2844363		ADOG	V	.	.	2845871	protein_coding	gene_id "WBGene00005626"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005626	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.0	1308		WormBase	2844563	-	gene	False	N2HS_J2B_spl
2918830	2918830		False	False	200	2918630	2918630		ADOG	V	.	.	2920008	pseudogene	gene_id "WBGene00005630"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005630	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5829.0	1178		WormBase	2918830	-	gene	False	N2HS_J2B_spl
2961632	2961632		False	False	400	2961232	2961232		ADOG	V	.	.	2963060	protein_coding	gene_id "WBGene00005885"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005885	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.0	1428		WormBase	2961632	-	gene	False	N2HS_J2B_spl
2986192	2986192		False	False	200	2985992	2985992		ADOG	V	.	.	2987507	protein_coding	gene_id "WBGene00005306"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005306	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	783.0	1315		WormBase	2986192	-	gene	False	N2HS_J2B_spl
3018361	3018361		False	False	600	3017761	3017761		ADOG	V	.	.	3021406	protein_coding	gene_id "WBGene00077758"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00077758	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6690.0	3045		WormBase	3018361	-	gene	False	N2HS_J2B_spl
3148215	3148215		False	False	200	3148015	3148015		ADOG	V	.	.	3149489	pseudogene	gene_id "WBGene00016478"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00016478	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183.0	1274		WormBase	3148215	-	gene	False	N2HS_J2B_spl
3164675	3164675		False	False	200	3164475	3164475		ADOG	V	.	.	3165515	protein_coding	gene_id "WBGene00016483"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016483	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510.0	840		WormBase	3164675	-	gene	False	N2HS_J2B_spl
3268809	3268809		False	False	400	3268409	3268409		ADOG	V	.	.	3269510	protein_coding	gene_id "WBGene00020881"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020881	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.0	701		WormBase	3268809	-	gene	False	N2HS_J2B_spl
3370942	3370942		False	False	400	3370542	3370542		ADOG	V	.	.	3372773	protein_coding	gene_id "WBGene00006012"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006012	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13749.0	1831		WormBase	3370942	-	gene	False	N2HS_J2B_spl
3467453	3467453		False	False	900	3466553	3466553		ADOG	V	.	.	3468545	protein_coding	gene_id "WBGene00001781"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001781	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010.0	1092		WormBase	3467453	-	gene	False	N2HS_J2B_spl
3485549	3485549		True	False	200	3485349	3485349		ADOG	V	.	.	3486957	protein_coding	gene_id "WBGene00015317"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015317	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	768.0	1408		WormBase	3485549	-	gene	False	N2HS_J2B_spl
3522496	3522496		False	False	200	3522296	3522296		ADOG	V	.	.	3523373	pseudogene	gene_id "WBGene00044119"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044119	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3599.0	877		WormBase	3522496	-	gene	False	N2HS_J2B_spl
3541586	3541586		True	False	200	3541386	3541386		ADOG	V	.	.	3543444	protein_coding	gene_id "WBGene00020750"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020750	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	412.0	1858		WormBase	3541586	-	gene	False	N2HS_J2B_spl
3612173	3612173		False	False	200	3611973	3611973		ADOG	V	.	.	3614551	protein_coding	gene_id "WBGene00020700"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020700	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.0	2378		WormBase	3612173	-	gene	False	N2HS_J2B_spl
3727482	3727482		False	False	400	3727082	3727082		ADOG	V	.	.	3739398	protein_coding	gene_id "WBGene00020855"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020855	0	0	0	['WBGene00198265']	0	0	['WBGene00023351']	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3748.0	11916		WormBase	3727482	-	gene	False	N2HS_J2B_spl
3866556	3866556		False	False	3100	3863456	3863456		ADOG	V	.	.	3869005	protein_coding	gene_id "WBGene00015900"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015900	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3623.0	2449		WormBase	3866556	-	gene	False	N2HS_J2B_spl
4054191	4054191		False	False	400	4053791	4053791		ADOG	V	.	.	4055109	protein_coding	gene_id "WBGene00016789"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016789	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12187.0	918		WormBase	4054191	-	gene	False	N2HS_J2B_spl
4056165	4056165		False	False	1000	4055165	4055165		ADOG	V	.	.	4062184	pseudogene	gene_id "WBGene00017035"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00017035	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056.0	6019		WormBase	4056165	-	gene	False	N2HS_J2B_spl
4115192	4115192		False	False	400	4114792	4114792		ADOG	V	.	.	4116149	protein_coding	gene_id "WBGene00020239"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020239	0	0	0	['WBGene00201049']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.0	957		WormBase	4115192	-	gene	False	N2HS_J2B_spl
4247969	4247969		False	False	200	4247769	4247769		ADOG	V	.	.	4250147	protein_coding	gene_id "WBGene00022528"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022528	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5438.0	2178		WormBase	4247969	-	gene	False	N2HS_J2B_spl
4257957	4257957		True	False	600	4257357	4257357		ADOG	V	.	.	4260190	protein_coding	gene_id "WBGene00018554"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018554	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1383.0	2233		WormBase	4257957	-	gene	False	N2HS_J2B_spl
4298559	4298559		False	False	300	4298259	4298259		ADOG	V	.	.	4299841	protein_coding	gene_id "WBGene00022522"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022522	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	470.0	1282		WormBase	4298559	-	gene	False	N2HS_J2B_spl
4365447	4365447		False	False	400	4365047	4365047		ADOG	V	.	.	4366483	protein_coding	gene_id "WBGene00044530"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044530	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	797.0	1036		WormBase	4365447	-	gene	False	N2HS_J2B_spl
4376619	4376619		True	False	200	4376419	4376419		ADOG	V	.	.	4377722	protein_coding	gene_id "WBGene00017987"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017987	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.0	1103		WormBase	4376619	-	gene	False	N2HS_J2B_spl
4382916	4382916		True	False	400	4382516	4382516		ADOG	V	.	.	4385242	protein_coding	gene_id "WBGene00017411"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017411	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	534.0	2326		WormBase	4382916	-	gene	False	N2HS_J2B_spl
4417761	4417761		False	False	300	4417461	4417461		ADOG	V	.	.	4418225	protein_coding	gene_id "WBGene00021619"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021619	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	947.0	464		WormBase	4417761	-	gene	False	N2HS_J2B_spl
